SITENO,dam_count,min_NID,max_NID,TOT_POPDENS90,TOT_POPDENS00,TOT_POPDENS10,TOT_FRESHWATER_WD,TOT_S1100,TOT_S1200,TOT_S1400,TOT_S1500,TOT_S1630,TOT_S1640,TOT_S1710,TOT_S1720,TOT_S1730,TOT_S1740,TOT_S1780,TOT_S1820,TOT_TOTAL_ROAD_DENS,TOT_RDX,GAGESII_class,WR_report_remarks,ADR_citation,Screening_comments
03331500,9,159,7545,32.32,35.97,39.05,3.51,0,0.2,1.65,0,0,0,0.01,0,0,0.06,0,0,1.93,1158,Non-ref,,1991 ADR,upstrm urban
03338780,NA,NA,NA,15.11,14.62,13.67,1.85,0,0.12,1.26,0,0,0,0.01,0,0,0,0,0,1.43,348,Ref,,http://wdr.water.usgs.gov/wy2008/pdfs/03338780.2008.pdf,"upstrm channelization & hvy ag, prox rip forest"
03339500,NA,NA,NA,27.03,30.75,32.05,1.75,0.08,0.2,1.53,0,0.01,0,0,0,0,0.07,0,0,1.94,803,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03364000.2006.pdf,prox & upstrm urban
03340800,NA,NA,NA,14.39,14.92,14.95,1.73,0.04,0.18,1.18,0,0,0,0,0,0,0.09,0,0,1.51,127,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03340800.2006.pdf,"remnant riparian, small towns upstrm, NEoA"
03345500,26,49,9450,22.51,23.58,24.53,21.78,0.04,0.12,1.47,0,0,0,0.01,0,0,0.04,0,0,1.7,2826,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03365500.2006.pdf,upstrm cities
03346000,5,60,246,9.23,9.37,9.4,23.51,0.04,0.06,1.45,0,0,0,0,0,0,0.05,0,0,1.61,346,Ref,,2005 ADR,"hvy ag, forested riparian, small towns in basin, NEoA"
03348000,3,291,36670,114.25,113.34,112.19,3.91,0.02,0.19,2.27,0,0.02,0,0.01,0,0,0.09,0,0,2.58,449,Non-ref,"At extremely high stages, there is diversion 6 mi above the gage through McHenry Slough to the Wabash River.",2005 ADR,several upstrm reservoirs on major tribs
03349000,4,291,36670,101.64,102.35,100.93,8.24,0.03,0.19,2.17,0,0.01,0,0,0,0,0.06,0,0,2.46,981,Non-ref,,2003 ADR,upstrm urban
03357350,NA,NA,NA,16.07,17.4,19.24,2.28,0,0.15,1.22,0,0,0,0,0,0,0,0,0,1.37,7,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03357350.2006.pdf,"remnent riparian, NEoA"
03361500,17,55,25550,45.44,46.92,49.73,2.33,0.06,0.19,1.68,0,0.01,0,0,0,0.04,0.05,0,0,2.04,482,Non-ref,Considerable diurnal fluctuation at low flow caused by power plant,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03443000.2006.pdf,upstrm urban & trib reservoirs
03361650,1,764,764,37.07,42.96,44.8,3.16,0.05,0.17,1.51,0,0,0,0,0,0,0.02,0,0,1.76,157,Non-ref,Many small diversions from tributaries upstream from station for water supply,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03451500.2006.pdf,upstrm urban & reservoirs
03362500,9,61,2027,78.4,101.52,133.84,14.6,0.1,0.15,2.23,0,0.01,0,0,0,0,0.08,0,0,2.65,667,Non-ref,Diurnal fluctuation during low flow caused by powerplants above station.,http://wdr.water.usgs.gov/wy2006/pdfs/03455000.2006.pdf,upstrm urban
03363000,27,55,25550,60.59,72.7,90.56,7.89,0.09,0.17,1.94,0,0.01,0,0,0,0.02,0.09,0,0,2.34,1340,Non-ref,"Some regulation at low flow caused by small mills above station prior to 1967.  During the period April 1966 to July 1967, Tennessee Valley Authority constructed a flood-control project for town of Sevierville, widening and deepening Little Pigeon River t",1982 ADR,proximal & upstrm urban
03364000,55,0,25550,51.59,60.2,71.88,5.95,0.08,0.16,1.86,0,0.01,0,0,0,0.01,0.08,0,0,2.22,1979,Non-ref,,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/03512000.2005.sw.pdf,"mstly natural basin, but prox.urban & POTW"
03364500,3,25,1365,9.92,9.5,9.72,1.84,0.04,0.07,1.23,0,0,0,0,0,0,0.02,0,0,1.36,73,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03364500.2006.pdf,"upstrm small towns, mostly forested riparian"
03365500,89,0,25550,47.73,54.84,64.28,5.24,0.07,0.15,1.81,0,0.01,0,0,0,0.01,0.07,0,0,2.15,2608,Non-ref,,2002 ADR,upstrm urban & small reservoirs
03366500,7,41,603,13.2,14.69,16.36,277.73,0,0.15,1.32,0,0,0,0,0,0,0.24,0,0,1.72,277,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03366500.2006.pdf,"ag uplands, forested lowlands & hw, few small impoundments, NEoA"
03368000,NA,NA,NA,9.67,8.9,9.53,1.13,0,0,1.45,0,0,0,0,0,0,0.14,0,0,1.6,8,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03368000.2006.pdf,forested riparian
03381500,58,0,49600,13.41,13.67,13.68,8.53,0.04,0.08,1.48,0.02,0,0,0,0,0,0.04,0,0,1.67,7267,Non-ref,,2002 ADR,many small towns & mines
03384450,1,106,106,2.13,2.35,2.53,0.06,0,0.06,0.63,0,0,0,0,0,0,0.05,0,0,0.74,26,Ref,,2005 ADR,"mostly forested, lt ag"
03410500,40,47,6985,10.73,12.09,12.94,15.34,0,0.1,1.03,0.09,0,0,0.01,0,0,0.06,0,0,1.29,878,Non-ref,,2002 ADR,small towns & mining
03438000,18,59.8,9100,56.42,57.92,62.25,1.79,0.04,0.53,1.23,0,0.02,0,0,0,0,0.26,0,0,2.1,296,Non-ref,,http://wdr.water.usgs.gov/wy2006/pdfs/03532000.2006.pdf,"mining in hw, upstrm cities, mixed mod ag & forest"
03439000,2,30,117,11.06,14.37,16.09,8.76,0,0.26,0.98,0.06,0,0,0,0,0,0.19,0,0,1.49,180,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03439000.2006.pdf,"prox lt development, forested hw, NEoA"
03443000,61,0,2780,30.37,35.05,39.97,8.68,0,0.17,1.78,0.05,0,0.01,0.02,0,0,0.16,0,0,2.17,967,Non-ref,,2002 ADR,"mod ag & develop in valleys, small reserv on some tribs, forested hw"
03450000,NA,NA,NA,16.18,21.53,23.7,9.08,0,0,0.49,0.01,0,0,0.03,0,0,0,0,0,0.53,0,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/03450000.2005.sw.pdf,"roadless, xcpt on upper WS bndry"
03451500,173,0,21700,83.76,100.47,119.95,8.24,0.09,0.18,2.75,0.03,0.03,0,0.01,0,0,0.17,0,0,3.27,4512,Non-ref,"upstream, normal regulated storage, about 75 ft3/s-day. Flow regulated since 1942 by Chatuge Lake (station 03546500) 22 mi upstream.",http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/SW_2005_8.pdf,"nat'l forest, prox mod urban"
03455000,205,0,21700,57.79,69.12,81.29,5.91,0.06,0.17,2.31,0.03,0.02,0,0.03,0,0,0.19,0,0,2.84,8421,Non-ref,,1994 ADR,proximal urbanization
03455500,NA,NA,NA,0.93,0.71,2.04,8.77,0,0.23,0.12,0.03,0,0,0,0,0,0,0,0,0.38,18,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/03455500.2005.sw.pdf,mostly roadless
03456500,2,5,7,14.86,17.46,18.4,8.91,0,0.17,1.01,0.02,0,0,0,0,0,0.2,0,0,1.4,159,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03456500.2006.pdf,"lt urban in valley, NEoA"
03460000,NA,NA,NA,0.05,0.01,0.03,8.77,0,0,0.12,0.07,0,0,0,0,0,0.02,0,0,0.21,11,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/03460000.2005.sw.pdf,"HBN, Great Smokey Mtns. Nat. Park"
03463300,NA,NA,NA,8.22,9.98,10.27,1.45,0,0.16,1.16,0.02,0,0.1,0.01,0,0,0.07,0,0,1.51,94,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03463300.2006.pdf,"roads & lt develop, NEoA"
03465500,25,0,320,23.96,26.68,27.66,1.91,0.03,0.2,1.55,0.03,0.01,0.05,0.02,0,0,0.09,0,0,2.01,3351,Non-ref,,2001 ADR,upstrm cities & reservoir
03470000,5,33,130,30.36,39.27,49.23,2.26,0,0.2,2.53,0.06,0,0.01,0,0,0,0.03,0,0,2.85,1217,Non-ref,"No regulation, 10 cfs added to flow from canal",http://pubs.usgs.gov/wdr/2005/wdr-wi-05-1/WDR-WI-05-1_part1.pdf,upstrm lakes & reservoir
03471500,1,28,28,16.8,18.62,19.11,1.95,0,0.08,1.41,0.3,0,0,0.04,0,0,0.25,0,0,2.09,244,Ref,diurnal fluctuation at low flow caused by mill,2002 ADR,"upstrm fish hatchery, lt devel & mod ag, forested uplands, NEoA"
03473000,2,28,160,14.67,16.17,16.32,2.75,0,0.14,1.22,0.15,0,0,0.07,0,0,0.18,0,0,1.76,1032,Ref,some diurnal fluctuation at low flow caused by powerplant upstream from station,2002 ADR,"prox & upstrm small towns, mod ag, forested hw, NEoA"
03479000,8,10,700,34.79,41.73,53.75,2.66,0,0.27,2.9,0.02,0,0.01,0.01,0,0,0.31,0,0,3.52,492,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/SW_2005_8.pdf,"upstrm lt development, NEoA"
03488000,NA,NA,NA,5.88,5.61,5.38,1.31,0,0.15,1.1,0.31,0,0,0,0,0,0.14,0,0,1.69,560,Ref,,2002 ADR,"mod ag in valley, forested uplands, NEoA"
03490000,2,1975,8100,14.98,15.15,15.09,2.26,0,0.15,1.32,0.25,0,0,0,0,0,0.14,0,0,2.02,2479,Non-ref,,2002 ADR,"proximal urban, upstrm lakes"
03498500,2,100,939,21.02,27.49,32.69,3.12,0,0.09,1.36,0.01,0,0.01,0,0,0,0.07,0,0,1.55,518,Ref,Diurnal fluctuations of flow caused by small mills above station. The town of Maryville diversion,2002 ADR,"prox mod ag, upstrm small town & RoR dam, ROADLESS hw"
03500000,15,0,921,19.24,25.19,31.01,1.51,0,0.12,2.34,0.05,0,0,0,0,0,0.08,0,0,2.59,453,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03500000.2006.pdf,"mod ag & develop in valleys, small reserv on some tribs, forested hw"
03500240,10,6,20,20.95,27.41,33.4,1.49,0,0.2,2.15,0,0.01,0,0,0,0,0.05,0,0,2.4,183,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03500240.2006.pdf,"NEoA, lt proximal urban"
03504000,NA,NA,NA,1.75,2.27,3.82,1.33,0,0.09,0.54,0.04,0,0,0,0,0,0.01,0,0,0.69,31,Ref,Occasional slight diurnal fluctuation at low flow caused by small ponds on tributaries upstream from station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/03504000.2006.pdf,mostly roadless
03512000,2,0,24,11.96,14.09,15.64,0.69,0,0.12,1.17,0.06,0,0,0.02,0,0,0.05,0,0,1.45,367,Non-ref,"Occasional low-flow regulation at Goshen Dam, 3.4 mi upstream",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04100500.2006.pdf,"prox. Town, dam, canals"
03524000,4,99,2320,33.44,34.2,33.6,2.85,0,0.26,1.96,0.3,0.01,0,0.04,0,0,0.26,0,0,2.83,2219,Non-ref,Large diurnal fluctuation at low and medium flow caused by powerplants upstream from station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04113000.2006.pdf,prox urban
03528000,24,25.25,6672,24.39,24.8,25.03,6.61,0,0.21,1.68,0.38,0,0,0.02,0,0,0.18,0,0,2.67,5243,Non-ref,"At times, water is pumped from the river about 8 mi upstream to fill the wetlands in the Maple River State Game Area.",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04115000.2006.pdf,"upstrm small towns, some channelization, NEoA"
03531500,13,60,5550,32.34,31.41,34.38,1.43,0,0.22,2.04,0.55,0,0,0.01,0,0,0.22,0,0,3.04,1210,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04164000.2006.pdf,urban basin
03532000,14,60,5550,25.71,25.67,27.8,0.94,0,0.22,1.81,0.39,0,0,0,0,0,0.23,0,0,2.67,2202,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04165500.2006.pdf,urban basin
03540500,55,28,13806,18.97,24.99,30.32,1.19,0.04,0.16,1.33,0.02,0.01,0.02,0,0,0,0.2,0,0,1.77,987,Non-ref,"Diurnal fluctuation caused by powerplants upstream from station prior to June 27, 1968. At times, flow is affected by irrigation pumpage",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04176500.2006.pdf,upstrm cities
03550000,2,96,1500,23.7,25.77,28.24,1.08,0,0.23,1.69,0.01,0,0,0,0,0,0.09,0,0,2.02,549,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04178000.2006.pdf,"upstrm small towns & small reservoirs, minimal EoA"
03567500,16,51,291,114.97,131.52,154.97,47.52,0.07,0.35,2.37,0,0.02,0.01,0,0,0,0.07,0,0,2.89,1481,Non-ref,"Low flow slightly regulated by powerplant at Fort Wayne. Indiana, 32 mi upstream.  Flow slightly regulated by upstream reservoirs.",1981 ADR,upstrm large cities
03574500,1,92,92,4.45,4.85,4.45,156.31,0,0.13,0.5,0.12,0,0,0,0,0,0.05,0,0,0.8,237,Ref,,2002 ADR,"ag in valley, forested HW, NEoA"
03592718,NA,NA,NA,12.52,13.73,14.12,0.89,0,0.34,1.36,0,0.01,0,0,0,0,0.03,0,0,1.89,57,Ref,,2002 ADR,"prox channelization & lt develop, mostly forest hw, NEoA"
03603000,75,31,126000,23.3,30.18,37.86,10.91,0.04,0.2,1.39,0.04,0.01,0.01,0,0,0,0.05,0,0,1.76,4997,Non-ref,Flow regulated by dam at powerplant at station,2002 ADR,"prox regulating dam, upstrm reservoirs & urban"
03604000,12,52,9400,12.53,15.15,16.83,1,0,0.24,1.19,0.02,0,0.01,0,0,0,0.03,0,0,1.5,762,Ref,,2002 ADR,"HBN, ag in basin"
04015330,1,60,60,4.82,5.66,6.85,6.56,0,0.02,0.66,0,0,0,0,0,0,0.08,0,0,0.77,115,Ref,Flow regulated intermittently by fish ladder operation,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04015330.2006.pdf,"small impoundment on upper mainstem, lt develop, NEoA"
04024430,5,98,573,4.33,4.79,5.5,1.29,0.03,0.05,0.75,0.04,0,0,0.01,0,0,0.03,0,0,0.95,387,Ref,,2003 ADR,"mostly forested, NEoA"
04027000,6,103,11029,2.54,2.65,2.61,1.78,0,0.09,0.7,0.06,0,0.01,0.01,0,0,0.15,0,0,1.03,500,Ref,,2002 ADR,"forested HW, NEoA"
04040500,2,133,1500,0.57,0.28,0.34,0.27,0,0.08,0.59,0.08,0,0,0,0,0,0.01,0.01,0,0.77,67,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04040500.2006.pdf,"mostly undeveloped, NEoA"
04043050,2,80,378,25.11,25.75,25.63,0.31,0,0.09,1.36,0.14,0,0,0,0,0,0.05,0,0,1.63,44,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04043050.2006.pdf,"small towns on 1 trib, NEoA"
04045500,7,50,10400,2.62,2.99,2.98,0.19,0,0.07,0.61,0.11,0,0,0.01,0,0,0.04,0,0,0.84,200,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04045500.2006.pdf,"small dam on main trib, NEoA"
04056500,30,71,28000,1.17,1.32,1.15,0.69,0,0.06,0.67,0.03,0,0,0,0,0,0.05,0,0,0.81,240,Ref,"Since July 1948, slight regulation by dam on outlet of Manistique Lake",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04056500.2006.pdf,"mostly undeveloped, NEoA"
04057510,NA,NA,NA,0.36,0.48,0.58,3.02,0,0.01,1.17,0.14,0,0,0,0,0,0.06,0,0,1.37,65,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04057510.2006.pdf,"mostly forested, NEoA"
04057800,NA,NA,NA,3.24,3.19,3.15,12.09,0,0.08,0.5,0.01,0,0,0,0,0,0.18,0,0,0.77,22,Ref,"From July 1960 to June 1972, some diversion 100 ft upstream",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04057800.2006.pdf,roadless state forest
04059500,1,385,385,1.72,1.78,1.87,4.06,0,0.04,0.74,0.13,0,0,0,0,0,0.17,0,0,1.09,127,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04059500.2006.pdf,lt-mod ag & forest mix
04063700,1,350,350,0.6,0.63,0.66,0.21,0,0.06,0.59,0.11,0,0,0,0,0,0.04,0,0,0.81,59,Ref,,2002 ADR,"HBN, NAWQA SWST Reference site"
04073500,29,52,40000,15.23,17.3,18.43,3.02,0.03,0.12,1.32,0,0,0,0,0,0,0.05,0,0,1.56,1050,Non-ref,,2002 ADR,several upstrm cities
04074950,8,240,13000,4.63,5.43,5.23,1.51,0,0.17,0.75,0.07,0,0,0,0,0,0.06,0,0,1.05,170,Ref,,2002 ADR,many natural lakes in system
04079000,31,75,13000,12.99,14.69,15.82,3.62,0,0.16,0.98,0.02,0,0,0.01,0,0,0.03,0,0,1.2,1925,Non-ref,Some regulation at low flow by small reservoirs on East Branch,2002 ADR,prox urban
04100500,12,0,7400,47.49,55.28,57.44,5.21,0,0.18,1.71,0,0,0.05,0.02,0,0,0.19,0,0,2.15,758,Non-ref,"Since July 1928, some seasonal regulation by Rushford Lake. Diurnal fluctuation at low flow caused by powerplant.",http://wdr.water.usgs.gov/wy2006/pdfs/04223000.2006.pdf,upstrm flood detention dam
04105700,1,120,120,28.06,31.18,29.77,9.86,0,0.06,1.67,0.01,0,0,0,0,0,0.05,0,0,1.8,33,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04105700.2006.pdf,"many small lakes in system, NEoA"
04113000,24,60,8000,122.87,127.14,131.47,27.94,0.07,0.15,2.05,0,0.03,0,0,0,0,0.03,0,0,2.34,1457,Non-ref,Some regulation by Fish and Wildlife Service reservoirs,2002 ADR,upstrm regulated lakes & wetland hw
04115000,10,80,7919,23.68,25.22,25.57,1.87,0,0.09,1.44,0,0,0,0,0,0,0.01,0,0,1.55,767,Non-ref,Flow affected by natural storage in many lakes.,http://wdr.water.usgs.gov/wy2007/pdfs/05244000.2007.pdf,"many natural lakes in system, mod-hvy ag"
04115265,NA,NA,NA,12.17,14.23,13.4,5.2,0,0,1.33,0,0,0,0,0,0,0.01,0,0,1.34,56,Ref,"At times, low flow is affected by pumpage for irrigation.",http://wdr.water.usgs.gov/wy2007/pdfs/04115265.2007.pdf,"mixed forest, ag, wetlands, some channelization, lt development, NEoA"
04122200,3,264,475,12.75,15.91,15.7,1.95,0,0.1,1.37,0.14,0,0,0,0,0,0.17,0,0,1.79,295,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04122200.2006.pdf,"small dam on main trib, NEoA"
04122500,9,40,2500,6.56,8.28,8.3,0.99,0,0.06,1.49,0.08,0,0,0,0,0,0.13,0,0,1.76,297,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04122500.2006.pdf,"Nat Scenic River, proximal small town & POTW, NEoA"
04124000,8,39,2146,6.34,8.26,9.54,1.31,0,0.07,1.58,0.22,0,0,0,0,0,0.13,0,0,2.02,430,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04124000.2006.pdf,"small town, drilling in hw, but NEoA"
04127918,2,90,90,2.08,2.15,2.3,0.28,0,0.03,0.8,0.18,0,0,0,0,0,0.04,0,0,1.05,89,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04127918.2006.pdf,"proximal ag & small town, undisturbed hw, NEoA"
04127997,6,50,2800,7.91,9.91,10.42,1.51,0.13,0.01,1.63,0.1,0.01,0,0.01,0,0,0.11,0,0,2,156,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04127997.2006.pdf,"lt development, small town in hw, NEoA"
04161580,2,2200,2200,75.9,88.77,89.85,7.33,0,0,2.31,0,0,0,0.02,0,0,0.01,0,0,2.34,25,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04161580.2006.pdf,"upstrm lakes, NEoA"
04164000,28,10,13000,754.76,782.6,777.04,17.25,0.12,0.19,6.09,0,0.11,0.02,0.02,0,0,0.02,0,0,6.59,1052,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05280000.2006.pdf,many lakes & much urban
04165500,36,10,13000,538.78,587.19,611.44,16.75,0.08,0.17,5.03,0,0.07,0.01,0.01,0,0,0.03,0,0,5.41,2088,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05320500.2006.pdf,"hvy ag, much riparian, channelized hw"
04176500,27,50,73000,46.35,54.69,58.76,42.02,0,0.13,1.66,0,0,0,0,0,0,0.03,0,0,1.83,1363,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05410490.2006.pdf,"many upstm small towns, forested uplands"
04178000,21,66,18000,20.45,22.37,22.24,2.12,0.04,0.16,1.49,0,0,0,0,0,0,0.03,0,0,1.74,1042,Non-ref,Diurnal fluctuation caused by power plant,2002 ADR,upstrm cities & dams
04183500,40,65,62194,71.88,78,81.59,4.78,0.05,0.22,1.83,0,0.02,0.01,0.01,0,0.01,0.07,0,0,2.2,4174,Non-ref,,2002 ADR,"extensive riparian, upstrm RoR dam & city"
04185000,11,59,1750,25.96,27.05,26.62,2.04,0.03,0.18,1.46,0,0.01,0,0,0,0,0.01,0,0,1.7,797,Ref,Small diversion upstream from gage for municipal supply,2002 ADR,"upstrm small towns & channelization, some reservoirs on tribs"
04191500,24,46,19478,44.76,45.5,46.84,4.99,0.03,0.28,1.73,0,0.01,0,0,0,0,0.01,0,0,2.07,6435,Non-ref,Diurnal fluctuation caused by powerplants above station,2002 ADR,upstrm urban & regulating lake
04196800,2,165.2,1280,9.1,8.85,9.09,2.39,0,0.21,1.06,0,0,0,0,0,0,0,0,0,1.27,606,Ref,,2002 ADR,"remnent riparian, channelized hw"
04197100,5,34.3,269,16.73,17.08,16.37,1.67,0,0.22,1.29,0,0,0,0,0,0,0.04,0,0,1.55,391,Ref,,2002 ADR,"small pond on 1 trib, NEoA"
04197170,NA,NA,NA,56.4,55.1,51.84,1.42,0,0.37,1.15,0,0,0,0,0,0,0.01,0,0,1.53,120,Ref,,2002 ADR,"prox suburban, ditching in hw, forested riparian"
04198000,22,34.3,4626,30.2,30.06,29.74,1.96,0,0.3,1.3,0,0.01,0,0,0,0,0.05,0,0,1.66,3485,Non-ref,,2005 ADR,"upstrm regulation, reservoir"
04201500,43,18,2205,267.75,319.93,356.59,25.47,0.21,0.31,2.79,0,0.04,0,0,0,0,0.02,0,0,3.38,1395,Non-ref,,2005 ADR,upstrm hvy ag & urban
04213000,2,73,112,25.98,30.65,30.65,8.13,0.03,0.2,1.22,0,0,0,0,0,0,0.06,0,0,1.53,563,Ref,,2002 ADR,"small towns on main trib, NEoA"
04213075,NA,NA,NA,60.59,72.89,76.08,8.79,0.81,0.17,1.57,0,0.07,0,0,0,0,0.01,0,0,2.64,10,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/04213075.2007.pdf,"mixed forest & suburban, some recent development in hw, NEoA"
04216418,9,18,2520,28.33,26.49,31.95,1.45,0,0.42,0.84,0,0,0,0,0,0,0.02,0,0,1.29,167,Ref,,2004 ADR,"small res on trib, lt ag, proximal small town, NEoA"
04221000,3,12,294,18.67,18.14,17.89,1.6,0,0.17,1.33,0.01,0,0,0.01,0,0,0.06,0,0,1.6,406,Ref,,2004 ADR,"sml. Towns, lt ag"
04223000,19,12,27000,14.46,14.52,14.51,1.26,0.03,0.16,1.17,0.01,0,0,0.01,0,0,0.09,0,0,1.49,1218,Non-ref,,2005 ADR,hvy channelizatoin & canals
04224775,1,66,66,8.88,8.74,8.57,1.86,0,0.19,0.96,0.02,0,0,0,0,0,0.09,0,0,1.27,92,Ref,,2004 ADR,"small town, mainstem pond in hw, NEoA"
04233000,NA,NA,NA,42.77,43.61,45.46,70.08,0,0.29,1.54,0,0,0,0,0,0,0.01,0,0,1.84,116,Ref,,2004 ADR,"lt development, NEoA"
04256000,NA,NA,NA,0.94,1.05,0.89,0.77,0,0,0.33,0.06,0,0,0,0,0,0.12,0,0,0.51,22,Ref,,2003 ADR,"Adirondack Park, few roads"
04296000,1,825,825,7.39,8.28,9.24,0.63,0,0.16,1,0.01,0,0,0,0,0,0.05,0,0,1.23,96,Ref,Occasional diurnal fluctuation at low flow by mill upstream prior to 1960.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/04296000.2006.pdf,"mixed mod ag & forest, NEoA"
05053000,32,59.2,18518,2.18,2.16,2.04,0.63,0.02,0.07,1.12,0.05,0,0,0,0,0,0.09,0,0,1.36,1126,Non-ref,,2002 ADR,"upstrm cities, regulating dams?"
05056000,10,50,11200,1.16,1,0.85,0.19,0,0.05,0.97,0.11,0,0,0,0,0,0.07,0,0,1.19,475,Ref,,2002 ADR,"hvy ag, some riparian, lakes/wetlands in hw"
05057000,20,50,11200,1.13,0.95,0.82,0.19,0,0.06,0.98,0.1,0,0,0,0,0,0.09,0,0,1.23,805,Ref,,2002 ADR,"many prairie potholes, NEoA"
05057200,2,31,294.3,1.01,0.81,0.67,0.35,0,0.07,0.85,0.26,0,0,0,0,0,0.06,0,0,1.25,188,Ref,,2002 ADR,NEoA
05062500,12,50,56025,2.68,2.81,2.96,0.58,0,0.07,0.76,0.02,0,0,0,0,0,0.08,0,0,0.97,593,Ref,Flow slightly regulated by Rice Lake and many other small lakes above station.,http://wdr.water.usgs.gov/wy2007/pdfs/05062500.2007.pdf,"mod-hvy ag, small town, many natural lakes, NEoA"
05087500,NA,NA,NA,2.62,2.47,2.58,0.11,0,0.06,1.05,0,0,0,0,0,0,0.16,0,0,1.28,192,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05087500.2006.pdf,"hvy ag, some riparian, NEoA"
05120500,1,50,50,0.85,0.69,0.55,1.26,0,0.09,1.08,0.17,0,0,0,0,0,0.06,0,0,1.41,159,Ref,Some regulation by Fish and Wildlife Service,2002 ADR,upstrm regulated lakes
05123400,11,70,21650,4.31,4.51,4.32,0.23,0,0.07,1.14,0.04,0,0,0,0,0,0.14,0,0,1.39,531,Ref,,2002 ADR,"small towns, some channelization, NEoA"
05129115,7,360,240790,2.17,2.28,2.29,6.66,0,0.06,0.45,0.03,0,0,0,0,0,0.05,0,0,0.59,313,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05129115.2006.pdf,many natural lakes in system
05131500,9,0,143000,1.33,1.29,1.27,5.66,0,0.07,0.48,0.07,0,0,0,0,0,0.03,0,0,0.65,916,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/05131500.2006.pdf,"mine & tailings pond in hw of 1 trib, modulated by lakes, NEoA"
05244000,9,1300,90376,5.42,6.49,6.97,1.6,0,0.09,1.01,0.05,0,0,0,0,0,0.13,0,0,1.32,368,Non-ref,,2002 ADR,"hvy ag, no riparian"
05280000,26,50,90000,19.17,21.47,23.88,13.59,0,0.12,1.38,0,0,0,0.01,0,0,0.17,0,0,1.71,2721,Non-ref,Slight fluctuation at low stages caused by powerplant,2002 ADR,upstrm reservoir
05291000,12,19,1300,4.76,4.3,4.3,1.19,0.03,0.09,1.02,0.01,0,0,0,0,0,0.03,0,0,1.19,728,Ref,,2005 ADR,"hvy ag, wetland hw"
