SITENO,YR,MNTH,RX1day,RX5day
01022500,2003,1,21.91,29.77
01022500,2003,2,29.22,55.37
01022500,2003,3,29.39,48.19
01022500,2003,4,14.24,32.06
01022500,2003,5,21.11,40.76
01022500,2003,6,30.56,45.45
01022500,2003,7,12.2,21.21
01022500,2003,8,13.25,39.35
01022500,2003,9,37.69,52.37
01022500,2003,10,40.6,101.26
01022500,2003,11,47.17,56.09
01022500,2003,12,40.64,93.55
01022500,2004,1,8.45,13.6
01022500,2004,2,8.47,22.94
01022500,2004,3,13.21,24.12
01022500,2004,4,24.73,54.46
01022500,2004,5,13.79,35.04
01022500,2004,6,13.85,24.8
01022500,2004,7,13.26,26.26
01022500,2004,8,56.87,70.58
01022500,2004,9,24.95,40.53
01022500,2004,10,21.04,52.15
01022500,2004,11,23.91,60.11
01022500,2004,12,27.27,37.58
01022500,2005,1,13.06,27.61
01022500,2005,2,25.77,37.78
01022500,2005,3,45.35,68.63
01022500,2005,4,41.47,94.92
01022500,2005,5,54.97,108.08
01022500,2005,6,14.05,43.84
01022500,2005,7,34.76,47.99
01022500,2005,8,19.94,56.98
01022500,2005,9,23.18,41.56
01022500,2005,10,91.05,196.16
01022500,2005,11,56.34,88.61
01022500,2005,12,37.64,56.82
01022500,2006,1,41.05,74.6
01022500,2006,2,22.59,59.5
01022500,2006,3,14.75,26.79
01022500,2006,4,11.32,31.84
01022500,2006,5,20.38,56.18
01022500,2006,6,40.62,99.36
01022500,2006,7,30.86,72.91
01022500,2006,8,16.27,44.87
01022500,2006,9,15.95,23.9
01022500,2006,10,40.91,61.44
01022500,2006,11,37.33,97.68
01022500,2006,12,30.38,50.4
01022500,2007,1,19.75,41.36
01022500,2007,2,37.46,44.94
01022500,2007,3,48.45,105.67
01022500,2007,4,51.66,115.25
01022500,2007,5,25.4,74.28
01022500,2007,6,18.07,29.93
01022500,2007,7,13.86,34.56
01022500,2007,8,18.72,29.56
01022500,2007,9,16.74,33.14
01022500,2007,10,52.23,63.13
01022500,2007,11,70.26,104.17
01022500,2007,12,25.99,36.66
01022500,2008,1,19.14,36.68
01022500,2008,2,61.47,76.72
01022500,2008,3,46.82,80.24
01022500,2008,4,49.51,62.57
01022500,2008,5,22.7,25.73
01022500,2008,6,13.54,30.6
01022500,2008,7,21.6,75.15
01022500,2008,8,28.27,62.36
01022500,2008,9,58.68,110.76
01022500,2008,10,27.12,49.45
01022500,2008,11,31.44,69.5
01022500,2008,12,33.93,73.17
01022500,2009,1,24.77,46.22
01022500,2009,2,25.34,50.52
01022500,2009,3,23.88,32.35
01022500,2009,4,57.41,72.33
01022500,2009,5,15.61,41.55
01022500,2009,6,55.2,124.06
01022500,2009,7,25.49,48.76
01022500,2009,8,49.94,64.64
01022500,2009,9,27.21,54.44
01022500,2009,10,57.46,72.3
01022500,2009,11,31.9,60.91
01022500,2009,12,31.39,46.08
01022500,2010,1,39.06,53.49
01022500,2010,2,31.1,67.18
01022500,2010,3,52.14,83.63
01022500,2010,4,26.42,42.55
01022500,2010,5,25.93,27.24
01022500,2010,6,26.08,63.78
01022500,2010,7,16.3,41.55
01022500,2010,8,23.7,30
01022500,2010,9,43.73,69.11
01022500,2010,10,36.32,53.18
01022500,2010,11,40.56,101.34
01022500,2010,12,62.75,119.42
01022500,2011,1,19.67,44.19
01022500,2011,2,27.31,47.72
01022500,2011,3,31.92,52.58
01022500,2011,4,29.47,52.88
01022500,2011,5,36.85,60.13
01022500,2011,6,12.83,31.51
01022500,2011,7,20.14,39.64
01022500,2011,8,32.58,61.04
01022500,2011,9,12.98,24.13
01022500,2011,10,23.39,52.56
01022500,2011,11,25.33,33.36
01022500,2011,12,27.49,55.08
01022500,2012,1,24.36,36.85
01022500,2012,2,18.55,35.84
01022500,2012,3,15,26.58
01022500,2012,4,77.76,106.69
01022500,2012,5,32.33,69.53
01022500,2012,6,31.52,87.17
01022500,2012,7,12.44,22.78
01022500,2012,8,43.78,70.59
01022500,2012,9,44.15,77.97
01022500,2012,10,41.02,73.2
01022500,2012,11,30.87,40.35
01022500,2012,12,31.36,59.77
01022500,2013,1,7.29,17.03
01022500,2013,2,19.92,46.22
01022500,2013,3,25.73,42.73
01022500,2013,4,11.09,22.47
01022500,2013,5,27.84,73.07
01022500,2013,6,31.09,75.47
01022500,2013,7,50.65,105.44
01022500,2013,8,53.13,59.07
01022500,2013,9,69.48,91.44
01022500,2013,10,22.67,23.6
01022500,2013,11,70.83,86.81
01022500,2013,12,21,33.76
01022500,2014,1,28.19,56.15
01022500,2014,2,29.65,54.37
01022500,2014,3,41.57,77.69
01022500,2014,4,29.83,42.01
01022500,2014,5,12.07,37.59
01022500,2014,6,28.49,46.31
01022500,2014,7,43.4,84.3
01022500,2014,8,17.98,25.9
01022500,2014,9,12.04,14.68
01022500,2014,10,47.5,79.76
01022500,2014,11,33.72,53.81
01022500,2014,12,39.96,92.66
01022500,2015,1,38.4,86.95
01022500,2015,2,21.27,36.6
01022500,2015,3,20.33,37.92
01022500,2015,4,32.19,66.04
01022500,2015,5,14.92,26.3
01022500,2015,6,43.34,75.75
01022500,2015,7,16.9,32.33
01022500,2015,8,24.69,44.22
01022500,2015,9,113.72,143.33
01022500,2015,10,38.51,68.19
01022500,2015,11,34.95,60.45
01022500,2015,12,19.29,46.84
01022500,2016,1,52.2,68.78
01022500,2016,2,27.71,48.27
01022500,2016,3,22.04,39.67
01022500,2016,4,37.85,47.48
01022500,2016,5,14.29,37.01
01022500,2016,6,23.56,42.97
01022500,2016,7,22.36,28.25
01022500,2016,8,22.71,34.08
01022500,2016,9,8.52,19.42
01022500,2016,10,28.63,48.88
01022500,2016,11,32.12,62.26
01022500,2016,12,29.59,52.64
01022500,2017,1,40.73,49.25
01022500,2017,2,23.28,54.88
01022500,2017,3,30.7,32.66
01022500,2017,4,24.1,37.22
01022500,2017,5,36.32,69.34
01022500,2017,6,16.76,22.22
01022500,2017,7,14.28,15.86
01022500,2017,8,17.86,22.71
01022500,2017,9,21.51,40.94
01022500,2017,10,81.39,126.95
01022500,2017,11,22.83,43.36
01022500,2017,12,32.79,59.72
01022500,2018,1,67.88,88.67
01022500,2018,2,38.89,57.95
01022500,2018,3,36.68,49.19
01022500,2018,4,43.91,81.45
01022500,2018,5,13,19.36
01022500,2018,6,49.25,66.67
01022500,2018,7,15.67,27.52
01022500,2018,8,18.95,40.2
01022500,2018,9,29.36,44.56
01022500,2018,10,26.19,48.09
01022500,2018,11,38.43,82.21
01022500,2018,12,60.48,72.69
01022500,2019,1,52.58,86.48
01022500,2019,2,20.63,44.19
01022500,2019,3,19.93,24.48
01022500,2019,4,19.95,49.93
01022500,2019,5,18.39,40.35
01022500,2019,6,38.45,53.61
01022500,2019,7,26.68,36
01022500,2019,8,39.63,79.33
01022500,2019,9,23.19,46.86
01022500,2019,10,27.03,46.22
01022500,2019,11,24.97,49.62
01022500,2019,12,44.51,58.69
01022500,2020,1,28.39,34.74
01022500,2020,2,20.23,32.54
01022500,2020,3,22.36,26.42
01022500,2020,4,39.53,80
01022500,2020,5,24.96,32.39
01022500,2020,6,15.57,24.77
01022500,2020,7,23.04,39.24
01022500,2020,8,30.09,49.81
01022500,2020,9,10.09,17.74
01022500,2020,10,51.8,85.33
01022500,2020,11,47.23,63.14
01022500,2020,12,50.53,92.9
01022500,2021,1,28.78,29.38
01022500,2021,2,28.32,37.29
01022500,2021,3,29.2,50.77
01022500,2021,4,19.53,33.92
01022500,2021,5,20.71,38.65
01022500,2021,6,22.62,28.29
01022500,2021,7,58.25,59.38
01022500,2021,8,22.69,31.7
01022500,2021,9,70.36,85.2
01022500,2021,10,48.72,61.92
01022500,2021,11,27.94,52.71
01022500,2021,12,18.52,27.38
01022500,2022,1,22.87,27.63
01022500,2022,2,29.38,54.37
01022500,2022,3,20.67,23.93
01022500,2022,4,49.36,69.01
01022500,2022,5,11.34,23.5
01022500,2022,6,11.83,32.23
01022500,2022,7,43.08,60.28
01022500,2022,8,47.21,51.56
01022500,2022,9,55.16,107.27
01022500,2022,10,45.95,99.56
01022500,2022,11,41.67,62.71
01022500,2022,12,42.59,58.98
01022500,2023,1,34.35,88.79
01022500,2023,2,19.57,26.68
01022500,2023,3,13.55,23.01
01022500,2023,4,33.13,34.78
01022500,2023,5,41.06,51.53
01022500,2023,6,27.33,57.04
01022500,2023,7,45.07,56.93
01022500,2023,8,27.9,50.7
01022500,2023,9,53.63,101.22
01022500,2023,10,66.16,71.48
01022500,2023,11,32.81,53.44
01022500,2023,12,55.17,99.45
01030500,1980,1,20.63,35.5
01030500,1980,2,12.03,13.94
01030500,1980,3,23.07,57.87
01030500,1980,4,16.09,32.21
01030500,1980,5,14.17,28.9
01030500,1980,6,17.25,36.62
01030500,1980,7,20.17,42.79
01030500,1980,8,17.59,29.68
01030500,1980,9,24.09,44.35
01030500,1980,10,23.52,35.91
01030500,1980,11,19.25,55.89
01030500,1980,12,17.6,31.81
01030500,1981,1,13.37,27.82
01030500,1981,2,25.22,32.79
01030500,1981,3,19.25,36.33
01030500,1981,4,24.65,40.02
01030500,1981,5,19.55,45.66
01030500,1981,6,16.28,42.67
01030500,1981,7,18.75,40.08
01030500,1981,8,30.34,69.15
01030500,1981,9,48.76,118.18
01030500,1981,10,36.72,73.61
01030500,1981,11,16.25,53.67
01030500,1981,12,20.82,52.77
01030500,1982,1,24.39,64.77
01030500,1982,2,20.73,39.98
01030500,1982,3,12.61,27.21
01030500,1982,4,14.76,48.7
01030500,1982,5,3.53,5.96
01030500,1982,6,37.87,37.87
01030500,1982,7,21.94,36.33
01030500,1982,8,32.39,66.61
01030500,1982,9,12.81,33.91
01030500,1982,10,10.55,15.93
01030500,1982,11,33.23,72.06
01030500,1982,12,18.55,25.03
01030500,1983,1,27.71,36.84
01030500,1983,2,14.28,29.64
01030500,1983,3,24.87,37.78
01030500,1983,4,33.17,62.69
01030500,1983,5,33.01,65.57
01030500,1983,6,7.75,15.2
01030500,1983,7,25.29,59.37
01030500,1983,8,19.34,40.04
01030500,1983,9,29.02,38.24
01030500,1983,10,18.28,49.18
01030500,1983,11,51.68,113.54
01030500,1983,12,43.53,89.34
01030500,1984,1,18.35,23.64
01030500,1984,2,16.51,37.26
01030500,1984,3,34.14,63.58
01030500,1984,4,16.18,30.57
01030500,1984,5,44.1,90.2
01030500,1984,6,31.62,58.84
01030500,1984,7,19.49,57.63
01030500,1984,8,15.22,30.5
01030500,1984,9,15.61,17.89
01030500,1984,10,17.63,31.49
01030500,1984,11,21.4,49.49
01030500,1984,12,19.35,44.77
01030500,1985,1,8.94,12.49
01030500,1985,2,22.25,28.19
01030500,1985,3,35.19,44.89
01030500,1985,4,7,19.29
01030500,1985,5,14.38,26.92
01030500,1985,6,16.98,29.99
01030500,1985,7,31.1,45.82
01030500,1985,8,15.13,23.13
01030500,1985,9,19.07,51.17
01030500,1985,10,19.55,26.21
01030500,1985,11,24.75,60.29
01030500,1985,12,14.25,21.97
01030500,1986,1,31.62,52.85
01030500,1986,2,9.84,15.67
01030500,1986,3,13.63,29.31
01030500,1986,4,19.88,47.43
01030500,1986,5,21.12,58.45
01030500,1986,6,11.88,20.19
01030500,1986,7,21.46,42.48
01030500,1986,8,21.77,49.87
01030500,1986,9,19.26,34.53
01030500,1986,10,7.83,17.59
01030500,1986,11,31.43,46.06
01030500,1986,12,26.11,30.04
01030500,1987,1,24.61,35.82
01030500,1987,2,4.52,15.42
01030500,1987,3,18.84,27.56
01030500,1987,4,10.68,22.56
01030500,1987,5,13.76,22.05
01030500,1987,6,25.14,44.44
01030500,1987,7,11.91,29.12
01030500,1987,8,9.08,13.89
01030500,1987,9,31.32,58.4
01030500,1987,10,16.62,38.31
01030500,1987,11,40.72,49.66
01030500,1987,12,14.83,29.84
01030500,1988,1,12.6,27.33
01030500,1988,2,17.88,33.32
01030500,1988,3,17.4,29.28
01030500,1988,4,16.55,30.41
01030500,1988,5,15.6,23.9
01030500,1988,6,10.64,26.14
01030500,1988,7,16.34,40.18
01030500,1988,8,25.11,48.61
01030500,1988,9,10.85,21.16
01030500,1988,10,21.58,49.35
01030500,1988,11,27.35,54.29
01030500,1988,12,7.71,19.17
01030500,1989,1,9.93,19.09
01030500,1989,2,18.58,29.18
01030500,1989,3,12.5,25.88
01030500,1989,4,22.25,56.08
01030500,1989,5,39.5,104.42
01030500,1989,6,24.94,40.1
01030500,1989,7,28.68,42.48
01030500,1989,8,49.62,91.67
01030500,1989,9,27.33,34.2
01030500,1989,10,27.09,30.78
01030500,1989,11,21.23,36.83
01030500,1989,12,22.31,42.63
01030500,1990,1,21.05,58.65
01030500,1990,2,14.28,21.13
01030500,1990,3,14.23,29.42
01030500,1990,4,20.01,34.15
01030500,1990,5,23.56,45.41
01030500,1990,6,22.31,51.81
01030500,1990,7,23.93,66.34
01030500,1990,8,45.55,87.9
01030500,1990,9,24.67,48.64
01030500,1990,10,47.64,78.05
01030500,1990,11,33.52,51.74
01030500,1990,12,35.51,63.79
01030500,1991,1,17.18,35.46
01030500,1991,2,9.57,14.82
01030500,1991,3,19.81,45.47
01030500,1991,4,19.1,41.67
01030500,1991,5,16.95,30.2
01030500,1991,6,21.37,49.24
01030500,1991,7,9.29,20.38
01030500,1991,8,48.48,89.44
01030500,1991,9,59.75,87.18
01030500,1991,10,30.81,43.73
01030500,1991,11,23.41,32.96
01030500,1991,12,17.35,30.06
01030500,1992,1,29.66,47.07
01030500,1992,2,18.16,40.59
01030500,1992,3,16.71,33.95
01030500,1992,4,9.86,19.69
01030500,1992,5,6.16,9.44
01030500,1992,6,49.34,88.65
01030500,1992,7,43.42,61.68
01030500,1992,8,20.46,30.43
01030500,1992,9,21.58,28.52
01030500,1992,10,27.21,63.52
01030500,1992,11,9.05,26.17
01030500,1992,12,10.97,23.17
01030500,1993,1,11.47,28.62
01030500,1993,2,22.72,46.75
01030500,1993,3,26.64,42.39
01030500,1993,4,28.17,46.81
01030500,1993,5,24.46,38.53
01030500,1993,6,38.4,60.64
01030500,1993,7,10.65,24.31
01030500,1993,8,15.65,45.7
01030500,1993,9,22.61,36.59
01030500,1993,10,32.52,39.95
01030500,1993,11,21.17,31.44
01030500,1993,12,51.74,80.53
01030500,1994,1,38.31,62.12
01030500,1994,2,18.94,22.46
01030500,1994,3,23.15,37.5
01030500,1994,4,15.37,36.6
01030500,1994,5,18.44,44.86
01030500,1994,6,20.64,39.5
01030500,1994,7,12.56,35.16
01030500,1994,8,13.82,18.7
01030500,1994,9,18.85,37.34
01030500,1994,10,19.45,35.75
01030500,1994,11,29.31,50.91
01030500,1994,12,22.62,30.32
01030500,1995,1,17.68,47.45
01030500,1995,2,19.27,28.83
01030500,1995,3,17.41,46.65
01030500,1995,4,12.49,37.12
01030500,1995,5,19.22,34
01030500,1995,6,15.49,37.31
01030500,1995,7,12.86,34.83
01030500,1995,8,16.27,19.56
01030500,1995,9,15.99,25.95
01030500,1995,10,44.59,58.3
01030500,1995,11,39.69,66.29
01030500,1995,12,15.37,21.12
01030500,1996,1,31.01,69.42
01030500,1996,2,18.98,54.41
01030500,1996,3,16.93,26.41
01030500,1996,4,19.89,35.45
01030500,1996,5,25.89,51.5
01030500,1996,6,19.88,53.57
01030500,1996,7,60.95,93.61
01030500,1996,8,13.17,15.66
01030500,1996,9,31.66,61.18
01030500,1996,10,21.64,31.09
01030500,1996,11,17.38,29.12
01030500,1996,12,26.54,44.25
01030500,1997,1,20.4,35.38
01030500,1997,2,10.83,24.9
01030500,1997,3,20.22,29.36
01030500,1997,4,19.22,24.38
01030500,1997,5,33.81,58.09
01030500,1997,6,16.17,53.02
01030500,1997,7,25.55,37.19
01030500,1997,8,23.59,43.03
01030500,1997,9,20.14,34.7
01030500,1997,10,13.78,22.46
01030500,1997,11,17.47,32.57
01030500,1997,12,19.61,39.88
01030500,1998,1,28.26,75.82
01030500,1998,2,23.34,40.43
01030500,1998,3,46.37,62.03
01030500,1998,4,13.12,37.7
01030500,1998,5,22.6,49.19
01030500,1998,6,18.83,40.99
01030500,1998,7,28.38,43.29
01030500,1998,8,43.46,51.5
01030500,1998,9,17.31,34.87
01030500,1998,10,21.94,35.96
01030500,1998,11,15.26,24.85
01030500,1998,12,10.31,23.57
01030500,1999,1,36.36,58.43
01030500,1999,2,20.62,34.01
01030500,1999,3,22.76,38.9
01030500,1999,4,10.06,17.08
01030500,1999,5,19.96,33.99
01030500,1999,6,24.72,34.08
01030500,1999,7,13.96,39.18
01030500,1999,8,27.9,40.12
01030500,1999,9,61.78,105.12
01030500,1999,10,32.81,48.17
01030500,1999,11,35.54,37.4
01030500,1999,12,33.62,67.61
01030500,2000,1,18.92,24.68
01030500,2000,2,29.89,49.61
01030500,2000,3,26.51,34.14
01030500,2000,4,31.78,65.91
01030500,2000,5,21.62,57.88
01030500,2000,6,11.35,27.97
01030500,2000,7,17.41,36.66
01030500,2000,8,24.79,38.93
01030500,2000,9,11.16,19.88
01030500,2000,10,17.17,32.41
01030500,2000,11,21.07,32.23
01030500,2000,12,31.56,61.44
01030500,2001,1,10.45,17.53
01030500,2001,2,16.34,34.23
01030500,2001,3,17.29,31.29
01030500,2001,4,6.57,11.74
01030500,2001,5,10,24
01030500,2001,6,16.5,40.63
01030500,2001,7,19.55,40.51
01030500,2001,8,25,41.63
01030500,2001,9,45,64.09
01030500,2001,10,8.7,20.03
01030500,2001,11,13,26.86
01030500,2001,12,14.62,17.91
01030500,2002,1,20.32,30.04
01030500,2002,2,29.09,42.71
01030500,2002,3,23.04,46.12
01030500,2002,4,20.44,43.15
01030500,2002,5,19.43,34.7
01030500,2002,6,11.38,26.71
01030500,2002,7,31.03,53.07
01030500,2002,8,10.89,17.04
01030500,2002,9,30,44.75
01030500,2002,10,14.17,37.37
01030500,2002,11,27.6,45.59
01030500,2002,12,38.04,46.9
01030500,2003,1,16.18,19.09
01030500,2003,2,30.46,52.75
01030500,2003,3,18.49,41.73
01030500,2003,4,9.4,29.28
01030500,2003,5,12.81,23.92
01030500,2003,6,18.32,35.82
01030500,2003,7,19.39,35.93
01030500,2003,8,22.39,43.77
01030500,2003,9,47.57,73.26
01030500,2003,10,38.39,91.87
01030500,2003,11,47.85,57.53
01030500,2003,12,32.9,72.57
01030500,2004,1,10.42,20.57
01030500,2004,2,6.81,17.57
01030500,2004,3,8.6,16.13
01030500,2004,4,15.97,34.08
01030500,2004,5,15.62,29
01030500,2004,6,14.59,29.69
01030500,2004,7,18.37,32.22
01030500,2004,8,45.38,64.04
01030500,2004,9,31.42,43.86
01030500,2004,10,17.04,39.78
01030500,2004,11,27.71,66.69
01030500,2004,12,32.25,32.55
01030500,2005,1,11.23,22.39
01030500,2005,2,21.07,39.03
01030500,2005,3,43.25,61
01030500,2005,4,49.28,98.07
01030500,2005,5,23.87,54.27
01030500,2005,6,12.23,42.61
01030500,2005,7,18.43,30.86
01030500,2005,8,44.85,103.92
01030500,2005,9,27.57,43.43
01030500,2005,10,45.19,95.19
01030500,2005,11,54.68,77.97
01030500,2005,12,35.22,70.98
01030500,2006,1,45.49,76.35
01030500,2006,2,16.35,43.27
01030500,2006,3,14.42,22.9
01030500,2006,4,18.94,31.02
01030500,2006,5,27.88,70.23
01030500,2006,6,31.15,71.59
01030500,2006,7,15.62,53.42
01030500,2006,8,12.49,32.85
01030500,2006,9,15.43,23.47
01030500,2006,10,36.26,67.72
01030500,2006,11,39.28,89.26
01030500,2006,12,20.47,31.52
01030500,2007,1,16.66,38.27
01030500,2007,2,29.91,36.65
01030500,2007,3,51.77,80.68
01030500,2007,4,41.92,76.46
01030500,2007,5,23.48,56.04
01030500,2007,6,17.74,28.52
01030500,2007,7,10.37,20.32
01030500,2007,8,20.6,32.04
01030500,2007,9,7.94,15.63
01030500,2007,10,50.9,63.08
01030500,2007,11,57.82,94.5
01030500,2007,12,20.58,32.45
01030500,2008,1,17.29,28.63
01030500,2008,2,38.16,52.39
01030500,2008,3,38.19,63.07
01030500,2008,4,47.28,61.05
01030500,2008,5,21.3,22.19
01030500,2008,6,21.47,57.32
01030500,2008,7,16.18,50.35
01030500,2008,8,25.01,64.88
01030500,2008,9,36.68,80.24
01030500,2008,10,35.5,66.41
01030500,2008,11,19.22,44.44
01030500,2008,12,38.48,73.34
01030500,2009,1,21.3,27.8
01030500,2009,2,18.55,45.33
01030500,2009,3,17.56,31.63
01030500,2009,4,31.55,47.34
01030500,2009,5,14.84,43.5
01030500,2009,6,34.61,77.18
01030500,2009,7,18.7,64.22
01030500,2009,8,20.3,24.67
01030500,2009,9,10.76,32.98
01030500,2009,10,44.06,69.24
01030500,2009,11,40.91,75.67
01030500,2009,12,22.55,30.64
01030500,2010,1,26.16,38.09
01030500,2010,2,17.97,41
01030500,2010,3,38.79,68.28
01030500,2010,4,30.99,46.22
01030500,2010,5,16.4,20.93
01030500,2010,6,26.16,73.53
01030500,2010,7,14.41,31.34
01030500,2010,8,13.5,17.09
01030500,2010,9,41.15,60.75
01030500,2010,10,33.98,42.87
01030500,2010,11,23.71,79.37
01030500,2010,12,59.37,94.19
01030500,2011,1,16.6,29.06
01030500,2011,2,24.18,44.56
01030500,2011,3,36.58,83.04
01030500,2011,4,23.95,41.93
01030500,2011,5,25.7,56.09
01030500,2011,6,18.94,47.22
01030500,2011,7,18.17,37.62
01030500,2011,8,54.75,72.49
01030500,2011,9,24.72,53.05
01030500,2011,10,19.61,45
01030500,2011,11,19.98,31.36
01030500,2011,12,15.62,34.87
01030500,2012,1,23.62,39.04
01030500,2012,2,18.5,43.46
01030500,2012,3,9.98,16.48
01030500,2012,4,49.48,79.69
01030500,2012,5,33,55.64
01030500,2012,6,40.08,148.13
01030500,2012,7,5.53,10.06
01030500,2012,8,33.14,55.37
01030500,2012,9,38.34,58.76
01030500,2012,10,35.69,58.01
01030500,2012,11,19.07,30.62
01030500,2012,12,22.87,51.76
01030500,2013,1,14.79,22.01
01030500,2013,2,13.5,30.01
01030500,2013,3,19.64,27.57
01030500,2013,4,9.56,16.66
01030500,2013,5,31.94,86.89
01030500,2013,6,22.57,64.99
01030500,2013,7,45.18,96.28
01030500,2013,8,38.31,52.92
01030500,2013,9,41.95,63.39
01030500,2013,10,15.69,18.7
01030500,2013,11,50.18,58.91
01030500,2013,12,18.53,38.63
01030500,2014,1,28.71,52.92
01030500,2014,2,17.72,39.21
01030500,2014,3,28.83,40.75
01030500,2014,4,19.05,36.35
01030500,2014,5,18,41.73
01030500,2014,6,20.71,42.51
01030500,2014,7,54.41,95.95
01030500,2014,8,20.09,41.28
01030500,2014,9,9.88,21.9
01030500,2014,10,36.35,65.09
01030500,2014,11,23.91,39.53
01030500,2014,12,43.82,85.85
01030500,2015,1,14.94,31.2
01030500,2015,2,7.49,17.55
01030500,2015,3,12.53,29.69
01030500,2015,4,18.59,38.63
01030500,2015,5,16.8,41.86
01030500,2015,6,32.42,48.89
01030500,2015,7,13.52,31.08
01030500,2015,8,26.93,51.21
01030500,2015,9,101.18,139.16
01030500,2015,10,28.45,52.04
01030500,2015,11,21.53,44.56
01030500,2015,12,19.49,45.8
01030500,2016,1,32.98,51.48
01030500,2016,2,25.9,44.46
01030500,2016,3,27.68,49.8
01030500,2016,4,27.2,40.74
01030500,2016,5,12.59,32.48
01030500,2016,6,17.04,47.98
01030500,2016,7,27.17,45.88
01030500,2016,8,29.51,66.42
01030500,2016,9,10.9,15.15
01030500,2016,10,24.07,51.62
01030500,2016,11,25.05,43.91
01030500,2016,12,18.05,45.12
01030500,2017,1,36.25,49.17
01030500,2017,2,16.21,35.97
01030500,2017,3,21.63,24.64
01030500,2017,4,17.8,29.62
01030500,2017,5,24.3,56.37
01030500,2017,6,13.18,40.66
01030500,2017,7,10.55,12.42
01030500,2017,8,12.57,18.71
01030500,2017,9,19.39,59.1
01030500,2017,10,65.22,115.79
01030500,2017,11,17.23,39.13
01030500,2017,12,20.68,44.49
01030500,2018,1,43.08,61.67
01030500,2018,2,20.17,40.83
01030500,2018,3,16.18,34.87
01030500,2018,4,23.87,51.02
01030500,2018,5,18.56,36.1
01030500,2018,6,22.52,41.66
01030500,2018,7,31.2,41.97
01030500,2018,8,28.29,47.71
01030500,2018,9,15.53,25.38
01030500,2018,10,28.72,45.46
01030500,2018,11,34.1,79.3
01030500,2018,12,38.99,54.93
01030500,2019,1,45.76,83.64
01030500,2019,2,17.27,41.72
01030500,2019,3,26.01,26.94
01030500,2019,4,22.29,46.04
01030500,2019,5,20.77,38.35
01030500,2019,6,28.67,38.04
01030500,2019,7,18.07,23.91
01030500,2019,8,27.19,48.92
01030500,2019,9,25.18,48.95
01030500,2019,10,39.92,52.47
01030500,2019,11,17.71,39.61
01030500,2019,12,31.98,39.47
01030500,2020,1,13.89,33.03
01030500,2020,2,21.14,35.95
01030500,2020,3,20.99,24.94
01030500,2020,4,32.26,58.74
01030500,2020,5,13.85,27
01030500,2020,6,10.32,21.78
01030500,2020,7,13.38,31.93
01030500,2020,8,15.16,28.13
01030500,2020,9,9.85,16.49
01030500,2020,10,46.25,99.11
01030500,2020,11,37.3,55.82
01030500,2020,12,40.41,71.03
01030500,2021,1,13.62,14.95
01030500,2021,2,27.71,32.73
01030500,2021,3,18.21,37.36
01030500,2021,4,32.41,45.7
01030500,2021,5,17.67,27.33
01030500,2021,6,14.86,25.88
01030500,2021,7,48.77,51.81
01030500,2021,8,29.66,42.32
01030500,2021,9,41.66,82.9
01030500,2021,10,26.28,49.11
01030500,2021,11,17.58,36.81
01030500,2021,12,17.9,27.17
01030500,2022,1,13.51,20.26
01030500,2022,2,20.07,35.64
01030500,2022,3,19.87,23.43
01030500,2022,4,19.33,33.15
01030500,2022,5,14.19,34.55
01030500,2022,6,17.82,31.96
01030500,2022,7,35.72,51.81
01030500,2022,8,36.36,60.52
01030500,2022,9,42.38,77.11
01030500,2022,10,41.13,93.85
01030500,2022,11,32.21,68.55
01030500,2022,12,34.01,54.41
01030500,2023,1,22.87,64.62
01030500,2023,2,15.48,19.84
01030500,2023,3,17.5,29.36
01030500,2023,4,18.63,26.52
01030500,2023,5,28.36,50.58
01030500,2023,6,28.15,55.38
01030500,2023,7,26.7,38.4
01030500,2023,8,35.26,74.36
01030500,2023,9,45.31,87.81
01030500,2023,10,38.76,55.05
01030500,2023,11,22.87,44.71
01030500,2023,12,36.88,71.1
01031500,1980,1,16.53,20.46
01031500,1980,2,16.92,16.92
01031500,1980,3,20.71,44.38
01031500,1980,4,32.51,48.46
01031500,1980,5,9.43,22.45
01031500,1980,6,27.36,39.73
01031500,1980,7,25.61,47.67
01031500,1980,8,19.55,38.83
01031500,1980,9,29.73,56.94
01031500,1980,10,32.8,37.48
01031500,1980,11,31.46,68.79
01031500,1980,12,16.44,29.39
01031500,1981,1,6.04,15.23
01031500,1981,2,26.2,43.92
01031500,1981,3,5.58,7.47
01031500,1981,4,15.6,28.64
01031500,1981,5,25.48,61.74
01031500,1981,6,23.74,55.31
01031500,1981,7,16.06,39.23
01031500,1981,8,32.41,53.72
01031500,1981,9,79.37,135.65
01031500,1981,10,66,96.92
01031500,1981,11,19.43,47.35
01031500,1981,12,17.76,41.69
