SITENO,Dam_name,NID_ID,Owner_name,Owner_type,Purpose,Latitude,Longitude,State,County,City,River_name,State_reg,Dam_type,NID_Height_ft,NID_height_cat,Dam_length_ft,Volume_cubic_yards,Year_completed,Year_completed_category,NID_storage_acre_ft,Max_storage_acre_ft,Normal_storage_acre_ft,Surface_area_acres,Drainage_area_sq_miles,Max_discharge_cubic_ft_sec,Spillway_type,Spillway_width_ft,Hazard_potential_class,Condition_assessment
05569500,Old Five Lake Dam,IL00448,MIDLAND COAL COMPANY,Private,Recreation,40.72447,-90.15333,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,35,25-50 feet,300,0,1945,1940-1949,40,40,40,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Cowen Pond Dam,IL01105,ELMORE STOCK FARM,Private,Recreation,40.962559999999996,-89.95714,Illinois,Peoria,ELMORE-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,40,25-50 feet,290,0,1970,1970-1979,44,44,33,NULL,NULL,NULL,Uncontrolled,55,Low,Not Available
05569500,Taylor Lake Dam,IL01164,CHARLES TAYLOR,Private,Other,40.86499,-90.18246,Illinois,Knox,RAPATEE-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,21,Less than 25 feet,290,0,1966,1960-1969,53,53,31,NULL,NULL,NULL,Uncontrolled,48,Low,Not Available
05569500,Elmore Stock Farm Pond Dam,IL01131,ELMORE STOCK FARM,Private,Recreation,40.96897,-89.96595,Illinois,Peoria,ELMORE,"TRIB WALNUT CREEK, SPOON RIVER",IDNR,Earth,21,Less than 25 feet,305,0,1970,1970-1979,55,55,43,NULL,NULL,NULL,Uncontrolled,20,Low,Not Available
05569500,Deushane Slurry Impoundment 2 Dam,IL50571,MICHAEL DEUSHANE,Private,Fish and Wildlife Pond,40.7169,-90.1211,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,45,25-50 feet,NULL,0,1983,1980-1989,60,60,0,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Deushane Slurry Impoundment 3 Dam,IL50572,MICHAEL DEUSHANE,Private,Fish and Wildlife Pond,40.716300000000004,-90.1247,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,46,25-50 feet,NULL,0,NULL,Undetermined,60,60,0,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Kepler Lake Dam,IL01185,RICHARD KEPLER,Private,Recreation,40.98796,-89.96286,Illinois,Stark,ELMORE,TRIB WALNUT CREEK,IDNR,Earth,25,25-50 feet,230,0,1965,1960-1969,64,64,38,NULL,NULL,NULL,Uncontrolled,10,Low,Not Available
05569500,Deushane Slurry Impoundment 1 Dam,IL50485,MACHAEL DEUSHANE,Private,Tailings,40.716100000000004,-90.1183,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,28,25-50 feet,800,0,1983,1980-1989,65,65,0,NULL,NULL,NULL,Uncontrolled,20,Low,Not Available
05569500,Happy Hollow Lake 2 Dam,IL01160,HAPPY HOLLOW LAKE ASSOCIATION,Private,Recreation,40.92637,-90.06978,Illinois,Knox,DAHINDA,TRIB SPOON RIVER,IDNR,Earth,34,25-50 feet,240,0,1965,1960-1969,77,77,15,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05569500,Bruington Lake Dam,IL00436,TED BRUINGTON,Private,Recreation,40.983149999999995,-90.16157,Illinois,Knox,DAHINDA,TRIB SUGAR CREEK,IDNR,Earth,40,25-50 feet,240,0,1954,1950-1959,83,83,22,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Daum Lake Dam,IL01161,ELMER DAUM,Private,Recreation,40.879329999999996,-90.06093,Illinois,Knox,MAQUON,TRIB SPOON RIVER,IDNR,Earth,30,25-50 feet,465,0,1965,1960-1969,94,94,57,NULL,NULL,NULL,Uncontrolled,28,Low,Not Available
05569500,Armstrong Pond Dam 2,IL40145,LAWRENCE ARMSTRONG;LAWRENCE ARMSTRONG,Private,Fish and Wildlife Pond,41.145547,-89.825736,Illinois,Stark,MODENA,TR- JACK CREEK S,IDNR,Earth;Earth,22,Less than 25 feet,480,11000,1950,1950-1959,96,96,37,8,0.52,325,Uncontrolled,36,Low,Not Available
05569500,Dennis Russell Dam,IL50096,DENNIS O. RUSSELL,Private,Recreation,40.88481,-90.26853,Illinois,Knox,KNOXVILLE,TRIB HAW CREEK,IDNR,Earth,10,Less than 25 feet,200,0,1970,1970-1979,100,100,60,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Marsh Lake Dam,IL01158,G. A. MARSH ESTATE,Private,Recreation,41.16301,-89.72341,Illinois,Stark,MODENA,TRIB EAST FORK SPOON RIVER,IDNR,Earth,30,25-50 feet,270,0,1965,1960-1969,115,115,70,NULL,NULL,NULL,Uncontrolled,36,Low,Not Available
05569500,Allendale Conservation Club Lake Dam,IL01139,ALLENDALE CONSERVATION CLUB,Private,Recreation,41.132149999999996,-89.75701,Illinois,Stark,WYOMING-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,13,Less than 25 feet,1400,0,1965,1960-1969,127,127,114,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Buchanan Lake Dam,IL50202,RICHARD AND SHARON BUCHANAN,Private,Recreation,40.821459999999995,-90.06071,Illinois,Knox,YATES CITY,TRIB FRENCH CREEK,IDNR,Earth,27,25-50 feet,575,0,1987,1980-1989,200,200,100,16,NULL,120,Uncontrolled,54,Low,Not Available
05569500,Happy Hollow Lake Dam,IL00417,HAPPY HOLLOW LAKE ASSOCIATION,Private,Recreation,40.926809999999996,-90.07401,Illinois,Knox,DAHINDA,TRIB SPOON RIVER,IDNR,Earth,52,51-100 feet,260,0,1940,1940-1949,232,232,63,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05569500,Manson Heights Dams,IL50282,"MANSON HEIGHTS, INC.",Private,Recreation,40.97491,-90.14718,Illinois,Knox,MAQUON,TRIB SUGAR CREEK,IDNR,Earth,25,25-50 feet,NULL,0,1950,1950-1959,300,300,0,26,0.3,NULL,Uncontrolled,0,Low,Not Available
05569500,Calhoun Lake Dam,IL00416,GALVA LAKE ASSOCIATION,Private,Recreation,41.104569999999995,-90.01623,Illinois,Knox,WEST JERSEY-OFFSTREAM,TRIB FITCH LAKE,IDNR,Earth,24,Less than 25 feet,630,0,1923,1920-1929,413,413,202,NULL,NULL,NULL,Uncontrolled,58,Significant,Not Available
05569500,Roundhouse Lake Dam,IL00419,NEW WINDSOR SPORTSMANS CLUB,Private,Recreation,41.00814,-90.12864,Illinois,Knox,ELMORE,TRIB SUGAR CREEK,IDNR,Earth,35,25-50 feet,320,0,1934,1930-1939,467,467,316,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05569500,Hagen Slurry Impoundment Dams,IL50048,JOHN G. HAGEN,Private,Other,40.7066,-90.1083,Illinois,Fulton,MIDDLEGROVE,TRIB LITTLERS CREEK,IDNR,Earth,30,25-50 feet,2500,0,1983,1980-1989,535,535,475,NULL,NULL,NULL,None,0,Low,Not Available
05569500,Lake Windsor Dam,IL00418,NEW WINDSOR SPORTSMANS CLUB,Private,Recreation,41.00907,-90.13497,Illinois,Knox,ELMORE,TRIB SUGAR CREEK,IDNR,Earth,45,25-50 feet,650,0,1965,1960-1969,676,676,565,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05569500,Lake Rice Dam,IL00421,SOANGGETAHA COUNTRY CLUB,Private,Recreation,40.948409999999996,-90.32594,Illinois,Knox,EAST GALESBURG(RANDALL),TRIB COURT CREEK,IDNR,Earth,35,25-50 feet,585,0,1895,Before 1900,1511,1511,878,66,2.7,8000,Uncontrolled,240,High,Not Available
05569500,Lake Bracken Dam,IL00415,BRACKEN HOLDINGS CORP,Local Government,Water Supply,40.85738,-90.34856,Illinois,Knox,DELONG-OFFSTREAM,BRUSH CREEK,IDNR,Earth,47,25-50 feet,620,0,1922,1920-1929,2020,2020,884,NULL,NULL,NULL,Uncontrolled,150,Significant,Not Available
05569500,Lake Mcmaster Dam,IL50344,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,State,Recreation,41.00508,-90.07193,Illinois,Knox,DAHINDA,SNAKEDEN CREEK,IDNR,Earth,81,51-100 feet,850,0,1981,1980-1989,5350,5350,4920,178,2.13,4125,Uncontrolled,313,High,Not Available
05569500,Spoon Lake Dam,IL00422,OAK RUN PROPERTY OWNERS ASSOCIATION,Private,Recreation,40.95084,-90.12555,Illinois,Knox,WILLIAMSFIELD,TRIB SPOON RIVER,IDNR,Earth,74,51-100 feet,1128,0,1971,1970-1979,19500,19500,13250,610,17.400000000000002,2870,Uncontrolled,28,High,Not Available
05570000,Tompkins Pond Dam,IL40020,JAY TOMPKINS;JAY TOMPKINS,Private,Fish and Wildlife Pond,40.61203,-90.17444,Illinois,Fulton,BLYTON,TR- TURKEY CREEK,IDNR,Earth;Earth,28,25-50 feet,160,5140,1974,1970-1979,33,33,23,2,0.22,105,Uncontrolled,27,Significant,Not Available
05570000,Whiteside Pond Dam,IL40150,Merle Whiteside,Private,Fish and Wildlife Pond,40.694686999999995,-90.656267,Illinois,Warren,Avon,Big Negro,IDNR,Earth,27,25-50 feet,350,10130,1976,1970-1979,34,34,24,3,0.08,112,Uncontrolled,19,Low,Not Available
05570000,Shebb Oaks Lake Dam,IL00445,WAYNE SKALOUD,Private,Recreation,41.001509999999996,-90.22226,Illinois,Knox,ELMORE,TRIB COURT CREEK,IDNR,Earth,27,25-50 feet,280,0,1957,1950-1959,38,38,27,NULL,NULL,NULL,Uncontrolled,59,Low,Not Available
05570000,Old Five Lake Dam,IL00448,MIDLAND COAL COMPANY,Private,Recreation,40.72447,-90.15333,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,35,25-50 feet,300,0,1945,1940-1949,40,40,40,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Darst Pond Dam,IL00234,CLYDE DARST,Private,Recreation,40.519259999999996,-90.34192,Illinois,Fulton,SEVILLE,"TRIB SHOAL CREEK, SPOON RIVER",IDNR,Earth,33,25-50 feet,200,0,1955,1950-1959,40,40,26,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Cowen Pond Dam,IL01105,ELMORE STOCK FARM,Private,Recreation,40.962559999999996,-89.95714,Illinois,Peoria,ELMORE-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,40,25-50 feet,290,0,1970,1970-1979,44,44,33,NULL,NULL,NULL,Uncontrolled,55,Low,Not Available
05570000,Taylor Lake Dam,IL01164,CHARLES TAYLOR,Private,Other,40.86499,-90.18246,Illinois,Knox,RAPATEE-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,21,Less than 25 feet,290,0,1966,1960-1969,53,53,31,NULL,NULL,NULL,Uncontrolled,48,Low,Not Available
05570000,Elmore Stock Farm Pond Dam,IL01131,ELMORE STOCK FARM,Private,Recreation,40.96897,-89.96595,Illinois,Peoria,ELMORE,"TRIB WALNUT CREEK, SPOON RIVER",IDNR,Earth,21,Less than 25 feet,305,0,1970,1970-1979,55,55,43,NULL,NULL,NULL,Uncontrolled,20,Low,Not Available
05570000,Deushane Slurry Impoundment 2 Dam,IL50571,MICHAEL DEUSHANE,Private,Fish and Wildlife Pond,40.7169,-90.1211,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,45,25-50 feet,NULL,0,1983,1980-1989,60,60,0,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Deushane Slurry Impoundment 3 Dam,IL50572,MICHAEL DEUSHANE,Private,Fish and Wildlife Pond,40.716300000000004,-90.1247,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,46,25-50 feet,NULL,0,NULL,Undetermined,60,60,0,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Truax Lake Dam,IL00249,WEE-MA-TUK HILLS INC.,Private,Recreation,40.53134,-90.15471,Illinois,Fulton,WAYNE CITY,TRIB PUT CREEK,IDNR,Earth,20,Less than 25 feet,300,0,1955,1950-1959,61,61,30,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Kepler Lake Dam,IL01185,RICHARD KEPLER,Private,Recreation,40.98796,-89.96286,Illinois,Stark,ELMORE,TRIB WALNUT CREEK,IDNR,Earth,25,25-50 feet,230,0,1965,1960-1969,64,64,38,NULL,NULL,NULL,Uncontrolled,10,Low,Not Available
05570000,Deushane Slurry Impoundment 1 Dam,IL50485,MACHAEL DEUSHANE,Private,Tailings,40.716100000000004,-90.1183,Illinois,Knox,LONDON MILLS,TRIB LITTLERS CREEK,IDNR,Earth,28,25-50 feet,800,0,1983,1980-1989,65,65,0,NULL,NULL,NULL,Uncontrolled,20,Low,Not Available
05570000,Younquist Lake Dam,IL00470,GENE YOUNGQUIST,Private,Recreation,40.86946,-90.50521,Illinois,Warren,ABINGDON-OFFSTREAM,TRIB CEDAR CREEK,IDNR,Earth,20,Less than 25 feet,342,0,1939,1930-1939,69,69,41,NULL,NULL,NULL,Uncontrolled,33,Low,Not Available
05570000,Paul Lake Dam,IL01171,FREIDA PAUL ESTATE,Private,Recreation,40.74156,-90.55703,Illinois,Warren,GREENBUSH,TRIB NEGRO CREEK,IDNR,Earth,22,Less than 25 feet,390,0,1965,1960-1969,71,71,50,NULL,NULL,NULL,Uncontrolled,64,Low,Not Available
05570000,Happy Hollow Lake 2 Dam,IL01160,HAPPY HOLLOW LAKE ASSOCIATION,Private,Recreation,40.92637,-90.06978,Illinois,Knox,DAHINDA,TRIB SPOON RIVER,IDNR,Earth,34,25-50 feet,240,0,1965,1960-1969,77,77,15,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05570000,Bruington Lake Dam,IL00436,TED BRUINGTON,Private,Recreation,40.983149999999995,-90.16157,Illinois,Knox,DAHINDA,TRIB SUGAR CREEK,IDNR,Earth,40,25-50 feet,240,0,1954,1950-1959,83,83,22,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,H. Wilkins Irrigation Dam,IL40151,D. AND M. CHANDLER;D. AND M. CHANDLER,Private,Fish and Wildlife Pond,40.679297999999996,-90.469885,Illinois,Warren,AVON,SWAN CREEK,IDNR,Earth;Earth,24,Less than 25 feet,300,11230,1958,1950-1959,94,94,50,9,0.38,288,NULL,44,Low,Not Available
05570000,Daum Lake Dam,IL01161,ELMER DAUM,Private,Recreation,40.879329999999996,-90.06093,Illinois,Knox,MAQUON,TRIB SPOON RIVER,IDNR,Earth,30,25-50 feet,465,0,1965,1960-1969,94,94,57,NULL,NULL,NULL,Uncontrolled,28,Low,Not Available
05570000,Armstrong Pond Dam 2,IL40145,LAWRENCE ARMSTRONG;LAWRENCE ARMSTRONG,Private,Fish and Wildlife Pond,41.145547,-89.825736,Illinois,Stark,MODENA,TR- JACK CREEK S,IDNR,Earth;Earth,22,Less than 25 feet,480,11000,1950,1950-1959,96,96,37,8,0.52,325,Uncontrolled,36,Low,Not Available
05570000,Dennis Russell Dam,IL50096,DENNIS O. RUSSELL,Private,Recreation,40.88481,-90.26853,Illinois,Knox,KNOXVILLE,TRIB HAW CREEK,IDNR,Earth,10,Less than 25 feet,200,0,1970,1970-1979,100,100,60,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Marsh Lake Dam,IL01158,G. A. MARSH ESTATE,Private,Recreation,41.16301,-89.72341,Illinois,Stark,MODENA,TRIB EAST FORK SPOON RIVER,IDNR,Earth,30,25-50 feet,270,0,1965,1960-1969,115,115,70,NULL,NULL,NULL,Uncontrolled,36,Low,Not Available
05570000,Allendale Conservation Club Lake Dam,IL01139,ALLENDALE CONSERVATION CLUB,Private,Recreation,41.132149999999996,-89.75701,Illinois,Stark,WYOMING-OFFSTREAM,TRIB SPOON RIVER,IDNR,Earth,13,Less than 25 feet,1400,0,1965,1960-1969,127,127,114,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Long Lake Dam,IL01120,WEE-MA-TUK HILLS INC.,Private,Recreation,40.52871,-90.14075,Illinois,Fulton,SEVILLE,PUT CREEK-OFFSTREAM,IDNR,Earth,20,Less than 25 feet,236,0,1965,1960-1969,140,140,80,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Traer Lake Dam,IL01121,WEE-MA-TUK HILLS INC.,Private,Recreation,40.532019999999996,-90.14346,Illinois,Fulton,SEVILLE,TRIB PUT CREEK,IDNR,Earth,20,Less than 25 feet,180,0,1965,1960-1969,147,147,45,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Wee-Ma-Tuk-Lake-South Dam,IL01118,WEE-MA-TUK HILLS INC.,Private,Recreation,40.52814,-90.15425,Illinois,Fulton,SEVILLE,TRIB PUT CREEK,IDNR,Earth,24,Less than 25 feet,220,0,1965,1960-1969,154,154,80,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Keystone Anglers Club Lake Dam,IL00220,MEADOWLARK FARMS INC.,Private,Recreation,40.66155,-90.19987,Illinois,Fulton,ELLISVILLE,TRIB COAL CREEK,IDNR,Earth,47,25-50 feet,260,0,1941,1940-1949,163,163,137,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Knox County Conservation Club Lake Dam,IL00903,KNOX COUNTY CONSERVATION & SPORTSMANS CL,Private,Recreation,40.72647,-90.34463,Illinois,Knox,ELLISVILLE,TRIB CEDAR CREEK,IDNR,Earth,33,25-50 feet,275,0,1958,1950-1959,183,183,109,NULL,NULL,NULL,Uncontrolled,64,Low,Not Available
05570000,Sweeneys Pond Dam,IL00224,D. K. SWEENEY,Private,Recreation,40.56191,-90.36279,Illinois,Fulton,SEVILLE,SHOAL CREEK,IDNR,Earth,34,25-50 feet,270,0,1952,1950-1959,186,186,114,NULL,NULL,NULL,Uncontrolled,46,Low,Not Available
05570000,Maas Dam,IL50437,PAUL MAAS,Private,Recreation,40.63164,-90.23542,Illinois,Fulton,ELLISVILLE,TRIB LITTLE COAL CREEK,IDNR,Earth,60,51-100 feet,700,0,1999,1990-1999,195,195,156,7.9,0.09,480,Uncontrolled,3,Low,Not Available
05570000,Buchanan Lake Dam,IL50202,RICHARD AND SHARON BUCHANAN,Private,Recreation,40.821459999999995,-90.06071,Illinois,Knox,YATES CITY,TRIB FRENCH CREEK,IDNR,Earth,27,25-50 feet,575,0,1987,1980-1989,200,200,100,16,NULL,120,Uncontrolled,54,Low,Not Available
05570000,Happy Hollow Lake Dam,IL00417,HAPPY HOLLOW LAKE ASSOCIATION,Private,Recreation,40.926809999999996,-90.07401,Illinois,Knox,DAHINDA,TRIB SPOON RIVER,IDNR,Earth,52,51-100 feet,260,0,1940,1940-1949,232,232,63,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05570000,Woods Lake Dam,IL00250,WEE-MA-TUK HILLS INC.,Private,Recreation,40.52762,-90.14145,Illinois,Fulton,SEVILLE,PUT CREEK-OFFSTREAM,IDNR,Earth,21,Less than 25 feet,272,0,1953,1950-1959,268,268,128,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Lake Roberts Dam,IL00226,"BOY SCOUTS OF AMERICA, W. D. BOYCE COUNC",Private,Recreation,40.71029,-90.31496,Illinois,Fulton,AVON-OFFSTREAM,TRIB CEDAR CREEK,IDNR,Earth,30,25-50 feet,332,0,1963,1960-1969,284,284,139,NULL,NULL,NULL,Uncontrolled,41,Low,Not Available
05570000,Manson Heights Dams,IL50282,"MANSON HEIGHTS, INC.",Private,Recreation,40.97491,-90.14718,Illinois,Knox,MAQUON,TRIB SUGAR CREEK,IDNR,Earth,25,25-50 feet,NULL,0,1950,1950-1959,300,300,0,26,0.3,NULL,Uncontrolled,0,Low,Not Available
05570000,Lake Avon Country Club Reservoir Dam,IL00221,VILLAGE OF AVON,Local Government,Recreation,40.66309,-90.42201,Illinois,Fulton,AVON,TRIB GALLETT CREEK,IDNR,Earth,23,Less than 25 feet,480,0,1957,1950-1959,316,316,197,NULL,NULL,NULL,Uncontrolled,67,Low,Not Available
05570000,Cbs Gun Club Lake Dam,IL00219,C. F. CUMMINGS,Private,Recreation,40.60911,-90.20713,Illinois,Fulton,BLYTON-OFFSTREAM,TRIB TURKEY CREEK,IDNR,Earth,40,25-50 feet,485,0,1966,1960-1969,323,323,222,NULL,0.31,200,Uncontrolled,36,Low,Not Available
05570000,Calhoun Lake Dam,IL00416,GALVA LAKE ASSOCIATION,Private,Recreation,41.104569999999995,-90.01623,Illinois,Knox,WEST JERSEY-OFFSTREAM,TRIB FITCH LAKE,IDNR,Earth,24,Less than 25 feet,630,0,1923,1920-1929,413,413,202,NULL,NULL,NULL,Uncontrolled,58,Significant,Not Available
05570000,Roundhouse Lake Dam,IL00419,NEW WINDSOR SPORTSMANS CLUB,Private,Recreation,41.00814,-90.12864,Illinois,Knox,ELMORE,TRIB SUGAR CREEK,IDNR,Earth,35,25-50 feet,320,0,1934,1930-1939,467,467,316,NULL,NULL,NULL,Uncontrolled,0,Significant,Not Available
05570000,Hagen Slurry Impoundment Dams,IL50048,JOHN G. HAGEN,Private,Other,40.7066,-90.1083,Illinois,Fulton,MIDDLEGROVE,TRIB LITTLERS CREEK,IDNR,Earth,30,25-50 feet,2500,0,1983,1980-1989,535,535,475,NULL,NULL,NULL,None,0,Low,Not Available
05570000,Lake Windsor Dam,IL00418,NEW WINDSOR SPORTSMANS CLUB,Private,Recreation,41.00907,-90.13497,Illinois,Knox,ELMORE,TRIB SUGAR CREEK,IDNR,Earth,45,25-50 feet,650,0,1965,1960-1969,676,676,565,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Lake Rice Dam,IL00421,SOANGGETAHA COUNTRY CLUB,Private,Recreation,40.948409999999996,-90.32594,Illinois,Knox,EAST GALESBURG(RANDALL),TRIB COURT CREEK,IDNR,Earth,35,25-50 feet,585,0,1895,Before 1900,1511,1511,878,66,2.7,8000,Uncontrolled,240,High,Not Available
05570000,Lake Bracken Dam,IL00415,BRACKEN HOLDINGS CORP,Local Government,Water Supply,40.85738,-90.34856,Illinois,Knox,DELONG-OFFSTREAM,BRUSH CREEK,IDNR,Earth,47,25-50 feet,620,0,1922,1920-1929,2020,2020,884,NULL,NULL,NULL,Uncontrolled,150,Significant,Not Available
05570000,Lake Marie Dam,IL01119,WEE-MA-TUK HILLS INC.,Private,Recreation,40.53151,-90.14441,Illinois,Fulton,SEVILLE,PUT CREEK-OFFSTREAM,IDNR,Earth,27,25-50 feet,550,0,1965,1960-1969,2752,2752,2040,NULL,NULL,NULL,Uncontrolled,0,Low,Not Available
05570000,Lake Wildwood Haven Dam,IL00233,LAKE WILDWOOD,Private,Recreation,40.522619999999996,-90.42831,Illinois,Fulton,MARIETTA-OFFSTREAM,SOUTH FORK SHAW CREEK,IDNR,Earth,44,25-50 feet,662,0,1971,1970-1979,3047,3047,899,NULL,NULL,NULL,Uncontrolled,124,Low,Not Available
05570000,Wee Ma Tuk Lake Dam,IL00217,WEE-MA-TUK HILLS DRAINAGE DISTRICT,Private,Recreation,40.53286,-90.16749,Illinois,Fulton,SEVILLE,PUT CREEK,IDNR,Earth,42,25-50 feet,1400,0,1965,1960-1969,3247,3247,1889,123.7,18.64,32000,Uncontrolled,712,Significant,Not Available
05570000,Lake Mcmaster Dam,IL50344,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,State,Recreation,41.00508,-90.07193,Illinois,Knox,DAHINDA,SNAKEDEN CREEK,IDNR,Earth,81,51-100 feet,850,0,1981,1980-1989,5350,5350,4920,178,2.13,4125,Uncontrolled,313,High,Not Available
05570000,Little Swan Lake Dam,IL00469,LITTLE SWAN LAKE CLUB,Private,Recreation,40.67188,-90.52474,Illinois,Warren,AVON-OFFSTREAM,LITTLE SWAN CREEK,IDNR,Earth,49,25-50 feet,958,0,1968,1960-1969,5423,5423,3172,NULL,NULL,NULL,Uncontrolled,123,Low,Not Available
05570000,Spoon Lake Dam,IL00422,OAK RUN PROPERTY OWNERS ASSOCIATION,Private,Recreation,40.95084,-90.12555,Illinois,Knox,WILLIAMSFIELD,TRIB SPOON RIVER,IDNR,Earth,74,51-100 feet,1128,0,1971,1970-1979,19500,19500,13250,610,17.400000000000002,2870,Uncontrolled,28,High,Not Available
05582000,Fort Jesse Detention Pond Dam,IL50690,NULL,Local Government,Flood Risk Reduction,40.518209999999996,-88.94329,Illinois,McLean,NULL,NULL,IDNR,Earth,0,Undetermined,NULL,0,NULL,Undetermined,0,NULL,0,NULL,NULL,NULL,Uncontrolled,0,High,Not Available
05582000,Solomon Lake INC.Dam 1,IL40015,SOLOMON LAKE INC.;SOLOMON LAKE INC.,Private,Fish and Wildlife Pond,40.239207,-88.815253,Illinois,De Witt,BIRKBECK,TR- SALT CREEK W N FORK,IDNR,Earth;Earth,30,25-50 feet,270,10176,1967,1960-1969,37,37,20,4,0.1,155,Uncontrolled,20,Low,Not Available
05582000,Little Galilee Lake Dam,IL00214,LITTLE GALILEE CHRISTIAN,Private,Recreation,40.09397,-89.00259,Illinois,De Witt,KENNEY,TRIB SLAT CREEK,IDNR,Earth,35,25-50 feet,170,0,1954,1950-1959,60,60,41,NULL,NULL,NULL,Uncontrolled,45,Low,Not Available
05582000,Perring Pond Dam 1,IL40016,JOHN PERRING;JOHN PERRING,Private,Fish and Wildlife Pond,40.251092,-89.110523,Illinois,De Witt,LAWNDALE,TR- ROCK CREEK S,IDNR,Earth;Earth,22,Less than 25 feet,631,13765,1978,1970-1979,66,66,36,7,0.25,425,Uncontrolled,60,Low,Not Available
05582000,North Pointe Lake Dam,IL50047,NORTH POINT PROPERTY OWNERS ASSOCIATION,Private,Flood Risk Reduction,40.513549999999995,-88.93855,Illinois,McLean,NORMAL,TRIB SUGAR CREEK,IDNR,Earth,8,Less than 25 feet,1660,0,1984,1980-1989,69,69,8,9,0.1,423,Uncontrolled,82,High,Not Available
05582000,Eagle Creek Dam,IL50351,CITY OF BLOOMINGTON,Local Government,Flood Risk Reduction,40.50192,-88.92387,Illinois,McLean,BLOOMINGTON,SUGAR CREEK,IDNR,Earth,11,Less than 25 feet,1000,0,1994,1990-1999,79,79,12,12,2.4,928,Uncontrolled,4,Low,Not Available
05582000,Dennis Lake Dam,IL01070,S. E. DENNIS,Private,Recreation,40.36481,-89.34342,Illinois,Tazewell,HOPREDALE,SARGENT SLOUGH-OFFSTREAM,IDNR,Earth,32,25-50 feet,461,0,1970,1970-1979,80,80,74,NULL,NULL,NULL,Uncontrolled,10,Low,Not Available
05582000,Sherwood Lake Subdivision Dam,IL50478,LARRY BIELFELDT,Private,Recreation,40.421009999999995,-88.88273,Illinois,McLean,DOWNS,TRIB KICKAPOO CREEK,IDNR,Earth,21.400000000000002,Less than 25 feet,500,0,2002,Since 2000,96.7,96.7,83,12.6,0.49,NULL,Uncontrolled,40,Low,Not Available
05582000,Mcmann Lake Dam,IL01064,GENE MCMANN,Private,Recreation,40.06541,-89.60791,Illinois,Menard,LINCOLN,TRIB PIKE CREEK,IDNR,Earth,19,Less than 25 feet,465,0,1970,1970-1979,103,103,52,NULL,NULL,NULL,Uncontrolled,82,Low,Not Available
05582000,Brian Lake Dam,IL00285,LEON KIRK,Private,Recreation,40.40748,-88.85998,Illinois,McLean,DOWNS,TRIB KICKAPOO CREEK-OFFSTREAM,IDNR,Earth,25,25-50 feet,260,0,1954,1950-1959,124,124,68,8,0.2,300,Uncontrolled,38,Significant,Not Available
