SITENO,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,SINU,TOT_BFI,TOT_EWT,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_IEOF,TOT_CONTACT,TOT_RF7100,q_mean,FDC_slope,mean_hf_date,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q,mean_cfs,CV,skew,kurt,ar1,amplitude,phase
01586610,0.010118,65.23,0.9,1.19,61.1,-16.53,244.81,2.55,11.56,3.54,95.4,141.72,1.188091718,0.877115525,78.2,0.25,3.08,2.975,1.218487395,1.85,7.783783784,0,35.46,0.46,0.48,0.35,0.443,0.33,68.548
01591400,0.004972,54.3,0.91,1.37,59.13,-12.72,234.98,3,12.23,4.38,160.4,142.54,1.059000955,0.754096921,76.79069767,0.21,2.46,3.953488372,1.235294118,1.976744186,9.929411765,0.012734798,25.86,0.47,0.52,0.42,0.324,0.24,64.959
01594950,0.010076,3.97,0.65,1.2,39.31,-20.15,292.87,3.27,10.1,0.74,22.03,127.92,1.872023563,1.746779811,69.96969697,0.03,6.32,4.242424242,1.528571429,7.818181818,13.5503876,0.696921928,4.65,0.6,0.45,0.27,0.558,0.47,64.43
01595000,0.0114,142.98,0.75,1.05,39.67,-16.86,291.48,2.89,11.51,1.5,31.96,127.35,2.246301178,1.149742731,73.13953488,0.29,6.786,2.930232558,1.238095238,7.23255814,6.47266881,0,175.41,0.5,0.43,0.27,0.609,0.51,66.757
01596500,0.012166,96.17,0.76,1.3,40.78,-33.53,247.56,2.06,10.96,0.8,7.94,106.66,1.515332697,1.834994907,72.86046512,0.05,5.87,6.906976744,2.272727273,7.790697674,15.11343284,0,78.77,0.64,0.53,0.33,0.722,0.5,68.459
01605500,0.021894,252.12,0.53,1.15,40.75,-39.36,189.76,1.74,10.95,0.87,13.52,108.79,0.956548233,1.231107265,87.81395349,0.15,2.93,3.860465116,2.120481928,5.744186047,9.744939271,0,185.77,0.56,0.55,0.37,0.622,0.32,72.966
01606500,0.03199,1134.42,0.67,1.03,38.94,-41.68,184.27,2.3,10.41,2.28,13.43,107.29,1.145104107,1.393173208,87.3255814,0.12,3.86,4.139534884,2.129213483,5.558139535,14.80753138,0,789.39,0.58,0.52,0.33,0.637,0.44,74.57
01608500,0.028142,3072.33,0.81,1.44,39.88,-35.42,172.15,2.24,10.81,2.18,16.91,103.04,0.917927412,1.394205804,89.48837209,0.08,3.13,4.418604651,2.373684211,4.88372093,18.36190476,0,1423.46,0.59,0.54,0.35,0.657,0.4,75.134
01610000,0.02234,6624.08,0.82,1.28,39.17,-31.57,191.28,2.28,10.97,1.71,22.64,103.3,1.067102197,1.26310713,81.18604651,0.15,3.52,3.23255814,2.071942446,5.511627907,11.1814346,0,3515.41,0.54,0.49,0.29,0.783,0.53,75.989
01611500,0.017369,1387.5,0.79,1.53,39.12,-30.7,131.47,1.9,11.2,1.4,24.94,107.97,0.825360845,1.510031981,81.21428571,0.09,2.91,5.452380952,2.755458515,5.857142857,16.37398374,0,590.13,0.61,0.57,0.36,0.704,0.45,76.69
01613050,0.015495,26.46,0.94,1.23,36.35,-26.86,140.66,3,10.43,0.12,55.83,109.94,1.192804433,2.032231532,77.88095238,0.01,4.74,7.619047619,2.9625,7.952380952,16.58383234,3.14863103,13.7,0.68,0.57,0.35,0.644,0.38,69.148
01620500,0.005435,20.24,0.33,1.1,45.51,-37.87,169.9,1.48,9.96,1.05,10.29,124.84,1.151512894,1.763201834,87.60465116,0.03,4.032,6.255813953,2.643122677,4.186046512,29.54444444,0.019102197,28.79,0.67,0.59,0.4,0.668,0.27,72.292
01628500,0.012613,1472.25,0.52,1.96,48.46,-20.94,167.61,2.14,11.74,2.85,277.84,118.15,0.95119296,0.996064916,89.83333333,0.19,2.9,3.071428571,1.984496124,1.785714286,11.36,0,1092.09,0.51,0.52,0.35,0.724,0.32,69.757
01631000,0.01223,2145.61,0.51,1.6,47.45,-21.4,161.4,2,11.44,2.82,229.07,121.21,0.951751035,0.993980259,90.53488372,0.21,2.85,2.372093023,2.107843137,1.558139535,8.552238806,0,1648.54,0.5,0.52,0.34,0.751,0.32,70.322
01632000,0.020829,269.34,0.49,1.27,42.95,-32.72,137.78,1.83,10.94,1.75,40.76,107.8,0.921430755,2.012751206,88.76744186,0.01,3.42,8.302325581,3.042016807,6.372093023,22.72627737,0.783190067,205.88,0.72,0.63,0.44,0.574,0.26,73.802
01632900,0.006462,100.59,0.41,1.8,45.25,-13.4,136.97,1.78,11.93,4.77,171.77,109.52,0.74953327,1.094024016,90.60465116,0.13,2.27,4,1.889534884,2.906976744,10.8,0,75.45,0.54,0.55,0.38,0.525,0.31,70.899
01634000,0.00917,874.55,0.44,1.77,43.72,-19.78,132.56,1.88,11.38,4.19,249.07,107.13,0.771226998,1.216365275,92.02325581,0.12,2.5,4.139534884,2.280898876,5.441860465,8.688034188,0,630.55,0.56,0.55,0.36,0.608,0.34,76.816
01634500,0.020915,228.07,0.86,1.5,42.76,-25.16,127.2,2.03,10.89,2.47,83.48,108.86,0.966219675,1.464758194,87.11627907,0.08,3.28,6.279069767,2.322222222,9.069767442,11.72307692,0,104.68,0.64,0.61,0.42,0.545,0.34,73.17
01638480,0.006112,206.16,0.88,1.31,49.45,-22.92,185.83,4.46,12.17,2.96,108.67,134.19,1.029217447,1.497438164,86.06976744,0.04,3.418,6.23255814,2.067164179,7.627906977,13.55792683,0.694046482,98.2,0.65,0.59,0.42,0.445,0.3,69.922
01639500,0.005063,205.43,0.77,1.07,52.08,-8,209.03,2.35,12.04,2.84,188.68,136.94,1.095160777,1.029270903,80.69767442,0.17,3.23,5.348837209,1.343478261,4.186046512,8.088888889,0.044571792,119.86,0.53,0.53,0.39,0.452,0.32,58.892
01643000,0.006818,1781.93,0.84,1.12,48.65,-13.27,190.34,2.56,12.19,2.91,261.98,135.75,1.177253104,1.254756088,79.8372093,0.12,3.89,6.674418605,1.634146341,6.139534884,12.23484848,0,1017.68,0.59,0.55,0.38,0.599,0.36,60.744
01644000,0.008821,713.08,0.83,1.14,39.28,-24.49,147.17,4.18,11.99,3.37,86.03,135.92,0.963956065,1.600829628,87.25581395,0.03,3.27,5.697674419,1.983673469,7.372093023,13.85804416,0.88506845,338.8,0.62,0.53,0.36,0.569,0.37,69.305
01649500,0.006294,155.7,0.8,1.02,47.07,-11.66,188.42,3.64,12.32,3.86,239.4,154.7,1.169877109,0.965935644,82.41860465,0.15,4.188,11.18604651,1.351351351,9.813953488,5.931279621,0,93,0.62,0.65,0.49,0.34,0.14,67.22
01658500,0.007292,20.57,0.87,1.43,27.88,-18,103.72,3.78,11.66,1,116.43,154.52,0.744411334,1.53075751,80.11627907,0.01,2.58,11.27906977,1.560824742,10.34883721,11.4988764,1.833810888,7.22,0.7,0.65,0.5,0.295,0.24,61.39
01663500,0.003203,284.1,0.38,1.38,47.5,-27.54,183.4,1.89,11.58,4.04,139.83,144.52,1.114691992,1.205878814,86.875,0.08,3.22,3.0625,1.551020408,5.65625,11.59668508,0.025667351,336.55,0.54,0.47,0.33,0.579,0.34,68.296
01664000,0.004957,932.08,0.58,1.38,45.75,-24.63,172.5,2.51,11.8,3.5,143.33,142.56,1.094285259,1.260156358,77.69767442,0.06,3.34,3.976744186,1.684210526,5.511627907,13.1814346,0,717.51,0.57,0.49,0.34,0.636,0.33,68.063
01666500,0.008004,277.37,0.59,1.31,48.51,-24.78,207.25,3.15,12.09,3.31,298.82,149.02,1.196695957,0.987435089,85.30232558,0.15,3.2,3.069767442,1.522727273,4.627906977,9.40201005,0,229.17,0.52,0.5,0.38,0.524,0.21,63.071
01667500,0.008467,709.84,0.59,1.18,46.87,-21.34,198.91,3.53,12.2,3.09,402.31,151.64,1.154454632,1.119347116,84.60465116,0.12,3.326,3.860465116,1.530120482,4.906976744,12.04739336,0.038204394,571.92,0.54,0.5,0.36,0.581,0.25,63.602
01668000,0.005913,2705.68,0.65,1.29,45.13,-17.71,175.86,3.14,12.23,3.05,290.31,147.66,1.02869914,1.236485865,83.97674419,0.08,3.268,5.209302326,1.65625,5.651162791,12.61728395,0,1738.32,0.58,0.53,0.37,0.654,0.31,64.412
01669000,0.004529,64.03,0.84,1.27,51.84,-2.68,182.82,4.42,15.86,0.18,604.57,186.63,0.980774912,1.074164591,78.06976744,0.08,2.83,2.162790698,1.688172043,4.441860465,11.18324607,0.343839542,30.54,0.51,0.43,0.3,0.685,0.28,55.98
01669520,0.002544,243.69,0.86,1.08,52.99,-2.83,187.17,4.77,15.04,1,845.68,190.02,1.018485007,1.32499922,79.19047619,0.03,2.92,1.261904762,2.830188679,4.619047619,16.35051546,1.584093872,118.08,0.54,0.41,0.26,0.864,0.31,52.813
01672500,0.006069,878.2,0.86,1.27,43.23,-8.33,149.9,4.39,13.55,3.58,1265.22,169.76,0.834122747,1.25374023,68,0.06,3.06,4.25,2.745098039,5.611111111,12.81188119,0,349.03,0.58,0.53,0.36,0.841,0.4,56.471
01674500,0.003823,1378.64,0.88,1.81,43.52,-9.46,151.45,4.13,13.34,1.18,1002.25,173.2,0.825498886,1.365057757,71.41860465,0.05,2.79,1.11627907,3.895833333,4.720930233,16.55665025,0.299267749,526.89,0.55,0.42,0.23,0.957,0.54,61.841
02011400,0.00299,127.09,0.31,1.27,40.41,-34.84,190.03,2.23,11.49,0.88,16.79,121.74,0.996983763,1.327446157,80.48837209,0.13,3.3,4.860465116,2.014354067,5.255813953,12.7079646,0,167.21,0.57,0.53,0.34,0.641,0.46,74.301
02011460,0.00582,75.6,0.32,1.12,39.87,-41.33,208.67,1.95,10.92,0.38,11.93,123.39,0.927833174,1.692709993,79.69767442,0.04,3.196,6.651162791,1.867132867,6.88372093,16.59121622,0,89.44,0.63,0.54,0.35,0.525,0.42,65.848
02013000,0.029523,411.2,0.97,1.91,44.32,-43.46,167.61,2.06,10.94,2.96,13.91,115.52,1.000606813,1.603148648,76.72093023,0.09,3.56,7.790697674,2.295522388,6.186046512,19.26691729,0,174.42,0.65,0.61,0.41,0.561,0.41,70.589
02014000,0.042414,421.56,1.06,1.37,45.89,-35.71,203.31,2.07,10.57,3.88,14.62,115.94,1.107663165,1.375428527,80.41860465,0.15,3.58,4.76744186,2.156097561,6.11627907,12.23574144,0,179.88,0.58,0.55,0.36,0.675,0.43,72.495
02015700,0.007023,88.28,0.31,1.11,40.48,-27.57,183.53,2.19,10.75,0.69,16.86,115.53,1.344676218,1.076142117,79.8372093,0.28,4.08,4.88372093,1.719047619,1.744186047,6.373333333,0,157.19,0.53,0.56,0.38,0.542,0.37,73.039
02016000,0.017559,692.53,0.58,1.75,41.41,-30.62,168.82,2.3,10.76,0.54,21.31,123.07,1.155808978,1.281101795,86.44186047,0.17,3.91,6.488372093,1.967741935,5.023255814,14.83333333,0,564.5,0.59,0.58,0.39,0.633,0.38,68.717
02017500,0.033224,292.56,1.08,1.38,48.09,-32.15,197.47,2.17,10.73,3.99,27.75,114.86,1.219053805,1.774756288,78.81395349,0.1,4.258,5.11627907,2.35,6.395348837,17.30545455,0,135.39,0.61,0.52,0.31,0.706,0.5,70.896
02018000,0.030847,894.74,1.05,1.19,48.03,-31.65,190.27,2.3,10.65,3.5,22.76,115.9,1.165789239,1.547666229,85.18604651,0.12,4.08,5.720930233,2.170731707,5.418604651,17.81545064,0,405.3,0.61,0.56,0.36,0.68,0.42,69.834
02027000,0.047708,236.23,0.98,1.47,51.91,-40.31,236.33,1.93,10.61,0.93,53.36,166.43,1.651970073,1.201556827,83.25581395,0.15,5.1,3.209302326,1.804347826,5.488372093,12.46186441,0,162.89,0.54,0.47,0.32,0.651,0.33,57.192
02027500,0.044292,125.08,0.98,1.22,49.57,-37.14,245.22,1.31,10.44,0.13,32.81,164.29,1.818131805,1.199301258,90.6744186,0.14,5.38,2.348837209,1.920792079,5.325581395,12.82532751,0,94.96,0.54,0.46,0.31,0.642,0.3,57.567
02028500,0.036816,261.3,1.06,2.14,51.94,-42.89,205.11,2.08,10.76,1.23,25.78,151.91,1.45527539,1.185474624,83.13953488,0.11,4.72,4.023255814,1.791907514,4.976744186,14.13551402,0.273798153,146.43,0.56,0.49,0.34,0.667,0.32,59.779
02030500,0.008148,554.72,0.94,1.36,51.67,-10.68,183.11,4.43,13.15,4.94,1274.59,168.7,0.841091105,0.953994788,93.87878788,0.1,2.58,5.939393939,1.647959184,4.393939394,9.820689655,0.099568536,203.88,0.57,0.59,0.46,0.595,0.27,55.092
02038850,0.005548,21.63,0.9,1.28,52.82,-9.88,190.03,3.69,11.97,5,579.55,173.26,0.787816619,0.891486579,90.69767442,0.1,2.13,5.279069767,1.431718062,3.953488372,9.6,0.146450175,7.66,0.54,0.58,0.47,0.389,0.22,55.553
02046000,0.003696,254.36,0.87,1.35,41.46,-7.3,138.12,4.27,14.11,5.13,3295.36,201.23,0.792452085,1.637585122,86.25581395,0.02,2.89,7,2.382059801,6.953488372,16.67558528,1.095192614,94.81,0.67,0.58,0.41,0.651,0.31,56.412
02051000,0.00469,123.66,0.85,1.63,41.96,-6.89,128.38,5.01,13.55,4.78,1130.45,194.77,0.772808344,1.393173208,81.21428571,0.03,2.73,11.42857143,1.558333333,9.595238095,11.73200993,0.645371578,45.79,0.69,0.66,0.51,0.365,0.19,49.35
02051500,0.006923,1323.16,0.92,1.04,39.86,-12.14,121.24,3.86,12.68,5.21,445.82,202.16,0.814797914,1.227632101,77.66666667,0.06,2.72,6.785714286,1.964912281,6.595238095,12.71841155,0.039113429,476.61,0.62,0.59,0.43,0.735,0.32,56.226
02053200,0.000294,408.64,0.7,2.08,34.27,-4.26,125,5.79,14.91,1.66,1605.71,225.5,0.893221904,2.442969618,88.51162791,0.01,3.63,5.209302326,6.477678571,7.255813953,20.83012821,0.986946832,213.94,0.71,0.58,0.35,0.922,0.28,46.846
02053800,0.017294,267.14,0.93,1.63,50.52,-38.94,211.15,3.01,11.35,5.32,52.07,138.69,1.010911175,1.055923168,82.46511628,0.18,2.92,3.627906977,1.737179487,3.488372093,8.52,0,118.78,0.52,0.54,0.38,0.602,0.3,73.236
02055000,0.019919,923.74,0.93,1.52,51.08,-28.04,193.56,2.87,11.08,6.1,75.24,128.66,0.921139764,1.138374588,83.53488372,0.14,2.866,4.372093023,1.978723404,4.860465116,8.650717703,0,375.36,0.55,0.56,0.38,0.641,0.33,73.818
02055100,0.012924,39.46,1.19,1.23,49.79,-20.76,167.86,3.22,11.54,9.46,407.01,134.35,0.952056063,1.109990082,86.38095238,0.14,2.64,3.714285714,1.564102564,3.761904762,11.15822785,0,12.99,0.53,0.52,0.37,0.32,0.2,69.718
02056900,0.017344,325.19,1.09,1.28,50.67,-30.61,189.74,3.28,11.32,4.69,126.31,150.33,1.097080548,0.872924298,91.18604651,0.2,2.868,3.255813953,1.464285714,2.674418605,7.92173913,0,134.39,0.48,0.51,0.39,0.557,0.24,72.017
02058400,0.011577,925.08,1.02,1.37,51.79,-22.31,189.15,3.42,11.76,5.65,143.65,172.03,1.035979624,0.711410675,79.30232558,0.25,2.45,3.348837209,1.409722222,1.534883721,6.878787879,0,385.34,0.45,0.55,0.45,0.442,0.18,61.035
02059500,0.021989,547.55,1.12,1.02,53.91,-28.1,178.99,3.4,11.85,4.4,164.28,152.36,0.932410697,0.878027228,79.41860465,0.17,2.6,3.860465116,1.560240964,2.627906977,8.796460177,0,185.58,0.52,0.57,0.45,0.41,0.2,69.922
02064000,0.011102,399.03,0.93,1.74,54.06,-12.68,177.56,4.23,12.52,4.24,450.28,173.96,0.894321491,0.912212108,93.56097561,0.15,2.49,5.390243902,1.429864253,3.268292683,8.73880597,0,156.8,0.54,0.59,0.46,0.425,0.18,51.39
02065500,0.007749,251.63,1,1.38,49.75,-11.62,144.08,3.93,12.77,4.43,650.43,178.41,0.906960204,0.797701317,73.90697674,0.17,2.28,3.558139535,1.725490196,2.302325581,9.303030303,0.095510984,93.67,0.5,0.55,0.44,0.563,0.24,53.058
02069700,0.01249,191.35,0.84,2.55,55.78,-21.33,242.25,2.93,11.74,4.82,88.26,186.22,1.331523719,0.693158962,89.1627907,0.41,3.19,1.976744186,1.270588235,0.534883721,5.086956522,0,124.75,0.39,0.46,0.35,0.528,0.25,81.437
02070000,0.009733,242.48,0.87,1.29,52.83,-18.34,214.87,3.64,11.9,5.46,119.56,179.98,1.156979306,0.592990349,85.65116279,0.36,2.65,2.88372093,1.306451613,0.604651163,8.423076923,0,132.29,0.41,0.53,0.44,0.447,0.17,71.911
02074500,0.010932,295.47,1.02,1.02,51.76,-16.04,179.01,3.16,12.08,5.71,190.2,181.65,0.944124801,0.615040623,77.86046512,0.22,2.26,4.534883721,1.358974359,1.302325581,7.982142857,0,111.49,0.48,0.6,0.51,0.358,0.18,58.436
02077200,0.004036,86.73,0.69,1.57,33.67,-22.02,101.05,3.55,13.31,4.92,244.08,211.04,0.899866921,1.929763932,87.18604651,0,3.266,11.13953488,2.173277662,8.76744186,16.48541114,6.755810252,46.2,0.75,0.68,0.52,0.335,0.22,46.853
02081500,0.011508,422.3,0.98,1.33,29.56,-11.92,88.45,3.68,12.85,7.57,415.84,214.51,0.845987265,2.058260443,77.34883721,0.01,3.48,13.76744186,2.398648649,9.302325581,17.5425,4.208850684,149.66,0.77,0.7,0.52,0.511,0.26,51.978
02082950,0.003284,392.86,0.85,1.12,40.09,-8.68,125.78,3.71,12.99,6.21,391.1,221.4,0.813349252,1.491207305,81.1627907,0.03,2.938,6.674418605,2.37630662,7.76744186,14.06586826,0.674944285,153.45,0.66,0.6,0.43,0.751,0.26,52.616
02083500,0.005593,5251.49,0.91,1,37.17,-8.26,124.61,3.91,13.23,5.39,647.16,225.47,0.890134848,1.49954552,75.425,0.07,3.2,1.85,5.905405405,5.475,16.88584475,0,2096.17,0.59,0.51,0.3,0.966,0.4,55.856
02092500,0.00039,281.96,0.62,1.38,39.04,-3.55,166.76,5.08,13.62,4.23,680.21,267.31,1.053538364,1.721823406,100.1627907,0.02,3.7,3.744186047,5.329192547,6.720930233,18.79584775,0.624005094,195.76,0.68,0.6,0.41,0.835,0.06,12.006
02096846,0.008319,18.03,0.92,1.45,30.47,-9.22,103.35,4.54,12.16,6.54,529.1,222.44,0.750551619,2.394092344,70.79411765,0,2.74,14.5,2.288032454,10.76470588,16.30327869,9.566757932,6.02,0.79,0.72,0.55,0.337,0.26,53.205
02102000,0.007876,3773.61,1.01,1.02,34.24,-11.47,119.31,4.59,13.08,6.15,671.96,230.58,0.870527221,1.5511617,83.18604651,0.05,3.78,9.674418605,2.677884615,12.37209302,10.34210526,0,1330.46,0.7,0.65,0.45,0.788,0.33,50.331
02102908,0.003706,13.49,0.68,1.15,59.18,-15.42,294.21,4.65,11.96,2,79.07,255.62,1.37435148,0.587938351,76.46511628,0.48,3.13,1,1.255813953,0.465116279,3.5,0,11.15,0.34,0.42,0.32,0.542,0.18,26.009
02108000,0,2.65,2.43,1.12,42.89,-3.28,206.29,4,13.07,2,260,276.04,1.092750505,1.487604664,93.0952381,0.05,3.59,1.69047619,5.408450704,5.928571429,15.52208835,0.026077319,699.5,0.6,0.5,0.32,0.942,0.18,30.722
02111180,0.022547,125.07,0.96,1.21,60.02,-31.42,399.86,3.31,10.91,6.33,15.92,210.22,1.753258149,0.808783858,86.0952381,0.38,4.541,3.19047619,1.492537313,1.880952381,8,0,93.84,0.46,0.5,0.38,0.527,0.21,78.424
02111500,0.014705,171.37,0.73,1.16,64.3,-44.79,394.95,3.36,11.03,9.05,37.04,199.29,1.472392869,0.693768383,86.41860465,0.44,3.37,1.88372093,1.185185185,0.348837209,8.6,0,140.32,0.38,0.44,0.33,0.52,0.25,80.831
02112120,0.012819,269.14,0.82,1.03,66.59,-40.45,373.64,2.54,10.93,4.48,53.36,189.68,1.31220728,0.693158962,86.32352941,0.37,3.03,2.088235294,1.183098592,0.823529412,6.392857143,0,176.52,0.39,0.44,0.34,0.495,0.26,81.541
02112360,0.023925,240.75,1.16,1.06,65.82,-25.65,343.57,3,11.61,5.02,102.2,179.7,1.430385796,0.576296122,90.72727273,0.46,3.09,1.575757576,1.115384615,0.484848485,5.375,0,120.97,0.35,0.41,0.33,0.532,0.26,91.317
02116500,0.013856,5655.42,0.96,1.04,60.48,-25.99,284.28,3.48,11.75,6.89,136.97,190.64,1.239197329,0.6573561,82.63414634,0.37,3.06,1.658536585,1.411764706,0.853658537,5.085714286,0,2989.04,0.39,0.45,0.33,0.732,0.3,70.868
02118000,0.009483,747.63,0.94,1.03,60.59,-17.72,209.34,5.36,12.22,6.69,236.44,199.94,1.06686915,0.711410675,75.02325581,0.23,2.88,3.255813953,1.735714286,1.418604651,10.80327869,0,345.17,0.47,0.53,0.41,0.69,0.31,60.543
02118500,0.011333,424.42,1.06,1.03,63.96,-27,243.48,5.52,11.76,6.23,182.05,195.31,1.198067671,0.69332609,79.54761905,0.3,2.9,3.142857143,1.348484848,1.214285714,7,0,196.74,0.44,0.52,0.41,0.455,0.26,67.73
02125000,0.001696,76.63,0.53,1,35.08,-2.43,118.71,4.16,11.88,6.86,275.36,233.59,0.955099131,2.463373808,85.17241379,0,3.83,14.37931034,2.944844125,10.89655172,17.43037975,10.88557402,56.39,0.81,0.75,0.58,0.337,0.22,45.756
02126000,0.003952,2428.99,0.68,1.08,32.42,-6.84,107.8,3.92,12.61,7.47,372.56,237.11,0.891382362,1.418114774,81.6744186,0.06,3.66,12.11627907,2.30134357,13.53488372,9.768041237,0,1299.73,0.71,0.69,0.51,0.609,0.26,44.959
02128000,0.006002,266.58,0.98,1.09,32.67,-7.32,113.57,4.66,12.91,7,659.27,228.46,0.932913299,1.445821984,88.66666667,0.03,3.2,10.26190476,1.631090487,9.214285714,12.21963824,1.219035202,103.95,0.69,0.66,0.52,0.398,0.21,54.381
02135000,0.001678,4636.96,0.64,1.29,59.37,-4.35,233.14,4.01,13.61,3.29,493.01,267.23,0.912058097,1.115081168,78.95121951,0.12,2.58,0.463414634,5.789473684,2.56097561,19.81904762,0,2707.99,0.49,0.41,0.25,0.984,0.43,38.13
02137727,0.029591,305.5,0.93,1.01,54.88,-45.46,369.33,3.32,10.48,7.18,20.37,211.84,1.853611589,0.730882709,82.6744186,0.47,4.52,2.139534884,1.315217391,1.372093023,5.779661017,0,249.08,0.42,0.46,0.35,0.549,0.18,63.254
02138500,0.014177,142.48,0.81,1.05,57.34,-50.76,441.69,3.69,10.81,4,20.36,270.5,2.277281757,0.834008279,88.51162791,0.42,5.938,3.488372093,1.54,3.302325581,6.943661972,0,162.83,0.5,0.54,0.43,0.428,0.15,61.379
02140991,0.023725,542.88,1.04,1.02,57.42,-43.49,409,3.39,10.8,6.18,44.78,221.81,1.839826356,0.781226793,83.84210526,0.44,4.503,2.526315789,1.458333333,1.315789474,6.42,0,392.46,0.44,0.48,0.37,0.563,0.17,71.406
02143000,0.01009,211.1,0.95,1.34,57.82,-40.16,318.48,3.77,11.28,8.75,108.88,228.69,1.431315505,0.777608654,75.88372093,0.31,3.56,3.093023256,1.270676692,3.186046512,4.642335766,0,129.72,0.45,0.5,0.39,0.453,0.26,62.39
02143040,0.013125,76.95,1.13,2.18,58.11,-44.59,314.99,3.6,10.27,8.37,65.59,243.59,1.657246737,0.876153856,75.79069767,0.3,4.64,4.348837209,1.262032086,3.046511628,8.328244275,0,46.07,0.49,0.51,0.38,0.464,0.25,59.956
02143500,0.0021,85.73,0.47,1.26,54.83,-12.05,252.68,4.17,12.41,8.94,254.02,225.51,1.074746259,0.97343449,73.95348837,0.13,2.95,5.372093023,1.54978355,4.325581395,9.252688172,0.019102197,80.14,0.54,0.56,0.44,0.497,0.31,52.732
02149000,0.020769,191.63,0.94,1.25,52.28,-46.59,323.27,3.51,11.07,8,29.11,220.19,1.609297039,0.683787995,81.74418605,0.42,3.87,2.093023256,1.166666667,0.860465116,6.675675676,0,134.66,0.4,0.45,0.35,0.58,0.23,67.265
02152100,0.016144,146.8,0.94,1.77,57.73,-48.11,305.74,3.79,11.02,8.92,81.74,246.16,1.30716205,0.730769409,78.25581395,0.3,3.31,3.255813953,1.3,1.930232558,6.120481928,0,83.68,0.45,0.51,0.4,0.429,0.25,65.868
02156500,0.00935,4536.9,0.63,1.11,54.24,-19.6,278.53,4.48,11.98,6.46,185.1,246.24,1.153358166,0.751799759,71.55813953,0.25,2.98,1.790697674,1.792207792,4.465116279,3.609375,0,3394.24,0.43,0.45,0.34,0.767,0.39,55.89
02165000,0.008029,528.11,0.86,1.4,58.39,-13.37,316.14,5.5,12.35,5.57,156.13,254.18,1.410972619,0.662106387,68.39130435,0.3,3.7505,1.47826087,1.588235294,5.695652174,2.740458015,0,353.15,0.42,0.45,0.33,0.717,0.4,53.64
02177000,0.023183,478.8,0.91,1.25,66.7,-46.54,831.26,4.69,10.91,4.26,20.64,359.62,2.951153136,0.803319443,80.06976744,0.74,6.87,0.604651163,1.115384615,0.953488372,7.219512195,0,635.44,0.38,0.33,0.22,0.7,0.38,61.65
02178400,0.036319,138.77,0.91,1.48,64.63,-54.45,736.09,4.43,10.31,4.12,14.21,372.73,2.889905762,0.768192371,77.86046512,0.74,6.88,1.162790698,1.2,0.813953488,7.257142857,0,179.67,0.39,0.38,0.27,0.69,0.45,63.817
02192000,0.005778,3080.68,0.84,1.09,58.38,-17.67,290.8,5.5,12.35,6.93,165.37,260.57,1.043977077,0.865325179,75.44186047,0.142,2.96,3.255813953,1.907142857,2.465116279,14.67924528,0,1569.54,0.5,0.5,0.38,0.773,0.41,51.772
02193340,0.003113,73.88,0.82,1.1,48.8,-15.98,182.58,4.34,12.42,6.75,288.69,254.57,0.633927295,1.411637104,85.11111111,0.01,1.83,9.111111111,1.759146341,8.944444444,13.13043478,4.038329911,23.4,0.72,0.69,0.57,0.313,0.24,47.749
02196000,0.003947,1137.44,0.81,1.01,47.67,-10.6,141.05,4.47,12.54,7.53,351.42,254.77,0.574579581,2.118090922,79.68421053,0.01,2.22,12.21052632,2.905172414,10.10526316,17.49739583,3.559334246,330.9,0.79,0.74,0.57,0.606,0.29,47.526
02198100,0.003046,65.67,0.83,1.09,66.02,-7.75,225.04,5,12.54,5.04,160.7,289.58,0.750067338,1.18821353,66.83783784,0.09,2.84,8.405405405,3.533762058,9.216216216,13.34017595,0,24.44,0.69,0.71,0.52,0.573,0.29,54.327
02202500,0.003663,5307.05,0.77,1.26,55.44,-8.65,178,4.62,12.82,4.99,271.77,287.59,0.69483986,1.53075751,70.13953488,0.06,2.37,1.069767442,8.956521739,2.720930233,30.95726496,0,1961.63,0.57,0.47,0.26,0.981,0.6,61.831
02202600,0.00034,352.65,0.59,1.4,42.95,-3.99,125.01,4.76,13.42,2.1,229.33,326.77,0.679360713,3.2702462,83.48837209,0,3.288,5.558139535,8.887029289,6.558139535,27.67375887,14.15472779,166.23,0.78,0.66,0.42,0.873,0.27,54.551
02212600,0.005377,165.51,0.87,1.13,46.36,-15.48,178.78,5.8,13.21,7.6,257.28,271.02,0.699428208,1.79110487,74.13953488,0,2.66,9.88372093,2.522352941,8.604651163,16.79189189,5.616045845,54.36,0.75,0.69,0.53,0.496,0.31,47.262
02215100,0.002599,303.92,0.71,1.41,52.43,-8.12,161.88,5.46,12.97,6.15,255.35,317.45,0.873588866,1.637585122,74.22222222,0.03,3.396,5.75,3.84057971,7.166666667,17.01550388,0.646436991,152.01,0.68,0.6,0.4,0.77,0.42,53.58
02216180,0.003818,120.49,0.94,1.12,40.56,-10.11,112.75,4.84,12.53,2.02,215.74,331.38,0.790770021,Inf,81.575,0,3.65,8.725,10.73638968,6.45,31.36046512,36.40657084,41.36,0.8,0.66,0.41,0.747,0.43,47.946
