SITENO,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_NO10AVE,TOT_NO200AVE,TOT_NO4AVE,TOT_OM,TOT_PERMAVE,TOT_ROCKDEP,TOT_BDAVE,TOT_AWCAVE,TOT_WTDEP,TOT_SALINAVE,TOT_pH,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_KFACT,TOT_KFACT_UP
02018000,43.67,20.89,35.45,62.45,40.88,70.1,0.58,5.5,38.9,1.41,0.11,5.55,0,5.07,0.39,0,0,53.27,0,3.78,33.41,0,9.15,0,0.26,0.22
02027000,47.17,23.76,29.08,73.42,51.54,80,0.56,3.36,45.1,1.36,0.14,5.78,0,5.36,0,0,0,54.07,0,0,37.37,3.25,5.31,0,0.26,0.24
02027500,49.3,25.77,24.99,72.84,54.19,80.23,0.52,2.84,44,1.35,0.14,5.72,0,5.57,0,0,0,46.79,0,0,43.03,4.65,5.53,0,0.28,0.27
02028500,42.89,25.68,31.45,78.3,52.99,83.62,0.58,3.17,50.59,1.36,0.14,5.97,0,5.16,0,0,0,70.36,0,0,26.85,0,2.79,0,0.25,0.22
02030500,44.74,39.18,16.09,91.19,76.61,94.33,0.38,1.3,56.05,1.33,0.15,5.26,0,5.24,0,0,0,70.37,0,0,17.34,11.05,1.24,0,0.3,0.4
02038850,45.02,40.61,14.35,92.86,79.53,94.66,0.35,1.27,57.71,1.32,0.15,5.53,0,5.09,0,0,0,80.12,0,0,14.93,3.96,0.99,0,0.3,0.42
02046000,31.05,36.09,32.87,92.11,61.9,95.03,0.41,2.2,57.57,1.36,0.14,5.62,0,5.07,0,0,0,86.74,0,0,7.59,1.3,4.37,0,0.28,0.31
02051000,40.93,40.52,18.54,93.04,75.77,94.98,0.33,1.38,57.92,1.34,0.15,5.63,0,5.11,0,0,0,83.32,0,0,12.86,2.96,0.87,0,0.3,0.38
02051500,34.34,38.48,27.18,92.37,67.29,95.29,0.35,1.74,57.51,1.36,0.14,5.57,0,5.18,0,0,0,83.91,0,0,9.24,4.74,2.11,0,0.29,0.32
02053200,25.73,22.98,51.29,93.22,44.9,94.79,0.64,6.93,59.64,1.45,0.1,2.1,37.58,4.83,21.7,0,0,12.02,0,25.87,3.99,0,36.42,0,0.21,0.21
02053800,39.99,29.51,30.5,75.61,52.56,80.44,0.64,2.44,48.77,1.38,0.13,5.94,0,4.97,1.65,0,0,45.02,0,4.06,49.11,0,0.16,0,0.27,0.27
02055000,39.67,34.47,25.87,73.72,55.28,79.36,0.62,2.35,44.21,1.4,0.12,5.73,0,5.39,0.93,0,0,35.72,0,5.35,56.11,0,1.89,0,0.28,0.29
02055100,31.76,53.08,15.16,82.91,70.85,87.45,0.37,1.37,43.34,1.38,0.13,5.96,0,5.94,0,0,0,44.2,0,0,52.69,0,3.11,0,0.27,0.33
02056900,37.19,29.55,33.26,77.8,52.73,81.59,0.47,2.76,55.3,1.38,0.14,5.89,0,5.11,11.97,0,0,74.07,0,0,13.52,0.01,0.44,0,0.26,0.24
02058400,31.49,38.1,30.41,91.09,63.51,93.86,0.32,1.88,57.35,1.39,0.14,5.93,0,5.18,0.92,0,0,86.44,0,0,11.77,0.8,0.07,0,0.28,0.27
02059500,33.12,34.73,32.14,88.16,59.88,91.37,0.43,2.27,57.07,1.38,0.14,5.97,0,5,0,0,0,84.9,0,0.04,14.94,0,0.12,0,0.26,0.25
02064000,39.73,37.6,22.67,90.5,69.83,93.73,0.36,1.62,53.93,1.39,0.14,5.59,0,5.23,0,0,0,60.7,0,0,33.99,4.4,0.91,0,0.29,0.33
02065500,35.09,40.07,24.83,92.74,69.69,95.51,0.3,1.49,57.35,1.37,0.14,5.66,0,5.23,0,0,0,82.38,0,0,12.36,4.74,0.52,0,0.29,0.32
02069700,39.27,32.04,28.68,80.32,57.37,84.38,0.37,2.34,51.18,1.38,0.14,5.95,0,5.33,5.47,0,0,69.45,0,0,22.77,0,2.3,0,0.28,0.27
02070000,32.91,38.29,28.8,90.13,63.91,93.14,0.29,1.8,55.8,1.39,0.14,5.94,0,5.24,0,0,0,84.24,0,0,14.67,0.01,1.07,0,0.29,0.28
02074500,30.23,40.01,29.76,93.72,65.83,96.02,0.29,1.67,58.48,1.4,0.14,5.78,0,5.15,0,0,0,89.67,0,0,9.93,0,0.4,0,0.29,0.28
02077200,35.29,31.63,33.08,91.1,61,93.61,0.47,1.7,48.32,1.41,0.14,5.41,0,5.88,0,0,0,31.66,0,0,62.03,2.28,4.03,0,0.28,0.24
02081500,39.97,35.61,24.42,91.69,69.29,94.16,0.45,1.32,57.05,1.41,0.14,4.7,0,5.27,0,0,0,44.41,0,0,47.17,0.88,7.54,0,0.3,0.31
02082950,29.29,34.43,36.28,93.26,59.29,95.43,0.41,2,58.43,1.42,0.13,5.21,3.43,5.05,2.75,0,0,70.79,0,0.84,23.79,0.3,1.53,0,0.27,0.26
02083500,27.63,30.57,41.8,94.36,54.65,96.19,0.48,2.77,58.67,1.43,0.13,4.38,17.7,5.1,10.13,0,0.05,55.27,0,5.52,18.95,0.42,9.66,0,0.26,0.23
02092500,21.98,20.06,57.96,98,41.22,99.11,3.43,4.32,59.72,1.44,0.14,2.22,59.44,4.9,19.41,0,2.25,17.5,0,21.69,12.73,0,26.41,0,0.21,0.17
02096846,41.16,35.19,23.65,91.3,69.71,93.86,0.48,1.38,57.3,1.4,0.14,4.82,0,4.95,0,0,0,64,0,0,34,0,2,0,0.3,0.34
02102000,39.61,33.47,26.91,89.33,64.98,92.06,0.46,1.84,53.22,1.42,0.14,4.99,3.81,5.1,1.33,0,0,55.71,0,0.1,38.69,0.12,4.05,0,0.29,0.28
02102908,13.39,17.56,69.04,95.46,29.55,97.09,0.39,6.01,60,1.63,0.08,5,100,4.91,31,0,0,30,0,0,35,0,4,0,0.19,0.14
02108000,18.89,16.43,64.68,98.08,34.68,99.22,3.17,5.5,59.53,1.44,0.13,2.44,77.29,5.18,29.3,0,2.39,12.01,0,9.76,8.87,0,37.67,0,0.18,0.16
02111180,39.25,18.35,42.4,87.25,50.29,90.68,0.68,3.1,42.31,1.45,0.12,5.9,0,5.18,0.09,0,0,91.21,0,0.04,1.46,0,7.21,0,0.29,0.22
02111500,39.94,21.81,38.25,88.28,54.52,91.26,0.54,2.47,51.38,1.41,0.12,5.76,0,5.18,1.42,0,0,91.53,0,0,5.02,0,2.04,0,0.32,0.24
02112120,36.25,24.58,39.18,88.61,53.93,91.58,0.51,2.3,51.22,1.41,0.13,5.79,0,5.21,0.52,0,0,91.66,0,0,4.89,0.04,2.89,0,0.3,0.23
02112360,35.95,25.11,38.93,89.19,54.58,91.99,0.47,2.05,46.13,1.41,0.13,5.82,0,5.16,0.04,0,0,78.95,0,0,17.94,0.19,2.88,0,0.29,0.24
02116500,34.76,29.35,35.9,89.64,57.62,92.24,0.47,1.84,52.68,1.39,0.14,5.52,0,5.25,1.04,0,0,78.86,0,0.08,16.62,0.53,2.87,0,0.29,0.25
02118000,31.81,36.03,32.16,92.3,62.7,94.43,0.46,1.63,58.52,1.39,0.14,5.45,0,5.29,0,0,0,87.02,0,0.21,11.07,0.62,1.08,0,0.28,0.26
02118500,34.43,34.53,31.05,92.26,63.68,94.34,0.51,1.75,57.71,1.39,0.14,5.43,0,5.26,0.45,0,0,87.5,0,0.26,9.94,0.67,1.19,0,0.29,0.27
02125000,44.52,38.14,17.34,86.04,71.14,88.68,0.35,1.57,49.35,1.42,0.14,5.45,0,4.99,0,0,0,73.64,0,0,24.7,0,1.66,0,0.3,0.33
02126000,41.16,37.45,21.39,87.57,68.65,90.18,0.37,1.54,50.81,1.41,0.14,5.45,0,5.2,0,0,0,64.33,0,0,33.07,0.81,1.78,0,0.3,0.3
02128000,41.28,36.29,22.43,91.01,70.58,93.49,0.45,1.37,56.81,1.4,0.14,4.96,0,4.97,0,0,0,67.32,0,0,30.68,0,2,0,0.3,0.35
02135000,21.34,22.48,56.18,96.85,42.52,98.48,0.72,4.14,59.96,1.48,0.12,2.79,52.62,4.9,14.42,0,0.74,29.92,0,15.87,15.58,0,23.48,0,0.22,0.19
02137727,39.34,21.33,39.33,87.91,53.41,91.1,0.76,2.87,49.54,1.41,0.13,5.56,0,5.2,0.14,0,0,87.93,0,0.72,5.79,0,5.42,0,0.27,0.22
02138500,38.33,17.84,43.83,84.39,47.43,89.36,0.81,2.89,50.47,1.41,0.13,5.94,0,5.23,0,0,0,91.07,0,0.45,6.18,0,2.31,0,0.25,0.22
02140991,38.39,18.3,43.31,87.28,49.58,90.86,0.75,2.95,49.4,1.44,0.13,5.67,0,5.24,0.12,0,0,84.01,0,0.3,10.98,0,4.59,0,0.26,0.24
02143000,34.6,27.48,37.92,89.35,55.48,91.97,0.48,1.71,53.11,1.37,0.14,5.55,0,5.17,0,0,0,75.81,0,0.52,22.62,0,1.04,0,0.28,0.23
02143040,36.84,27.27,35.89,89.49,57.39,91.98,0.65,2,54.66,1.37,0.15,5.27,0,5.15,0,0,0,74.43,0,1.16,22.1,0,2.31,0,0.26,0.23
02143500,31.2,38.45,30.36,93.29,65.01,95.22,0.42,1.45,58.34,1.4,0.14,5.5,0,5.31,0,0,0,88.54,0,0,9.73,0.86,0.86,0,0.29,0.27
02149000,36.6,24.62,38.78,88.54,54.26,91.47,0.64,2.49,50.94,1.41,0.13,5.59,0,5.2,0,0,0,88.36,0,0.56,6.48,0,4.6,0,0.28,0.22
02152100,37.43,27.28,35.29,89.54,57.96,92,0.7,2.08,55.25,1.37,0.15,5.19,0,5.15,0,0,0,74.31,0,1.34,21.67,0,2.68,0,0.26,0.23
02156500,33.83,31.79,34.38,89.88,58.91,92.69,0.44,1.8,53,1.4,0.14,5.59,0,5.33,0,0,0,79.95,0,0.13,18.35,0.22,1.35,0,0.29,0.24
02165000,29.85,37.14,33.01,92.25,61.87,95.01,0.3,1.7,57.69,1.4,0.14,5.61,0,5.33,0,0,0,89.36,0,0,10.12,0.12,0.41,0,0.28,0.26
02177000,35.83,20.32,43.85,87.53,49.21,91.7,0.68,2.66,46.74,1.4,0.13,5.84,0,5.25,0,0,0,80.34,0,0,17.39,0,2.27,0,0.26,0.22
02178400,35.48,18.9,45.62,86.6,47.13,91.34,0.69,2.69,49.95,1.39,0.13,5.85,0,5.32,0,0,0,81.49,0,0.01,17.94,0,0.57,0,0.24,0.23
02192000,30.85,34.74,34.41,91.23,59.87,94.47,0.29,1.75,58.25,1.38,0.14,5.65,0,5.31,0,0,0,90.89,0,0,6.68,2.34,0.09,0,0.28,0.27
02193340,32.72,35.96,31.32,92.86,63.9,95.14,0.29,1.66,58.95,1.37,0.14,5.82,0,5.18,0,0,0,98.59,0,0,1.41,0,0,0,0.29,0.3
02196000,38.38,37.42,24.21,91.01,68.82,93.41,0.38,1.49,55.67,1.41,0.14,5.3,0,5.12,0.95,0,0,71.13,0,0,26.06,0.29,1.56,0,0.29,0.32
02198100,18.93,23.41,57.66,94.36,40,96.8,0.59,3.78,60,1.52,0.11,4.14,11.51,4.96,8.39,0,2.41,36.29,0,17.52,26.27,0,9.12,0,0.21,0.15
02202500,20.37,26.54,53.09,94.27,44.17,96.52,0.45,3.4,59.81,1.51,0.12,3.99,40.16,5.17,9.92,0,1.23,54.26,0,6.32,14.86,0.04,13.37,0,0.22,0.17
02202600,14.16,17.02,68.82,95.14,29.39,96.92,0.83,5.92,60,1.52,0.1,1.82,79.74,4.97,1.05,0,5.69,16.31,0,26.79,39.29,0,10.86,0,0.17,0.13
02212600,30.35,33.89,35.76,90.53,58.17,94,0.29,1.85,57.49,1.38,0.13,5.63,0,5.35,0,0,0,90.04,0,0,8.43,1.53,0,0,0.28,0.26
02215100,17.28,27.65,55.07,95.38,42.85,97.28,0.35,3.19,60,1.53,0.12,4.22,67.48,5.14,12.95,0,1.19,62.55,0,3.92,6.86,0,12.53,0,0.22,0.15
02216180,15.94,21.07,62.99,93.62,34.63,96.06,0.41,3.95,60,1.54,0.11,4.42,7.02,5.02,13.47,0,0,32.91,0,19.67,33.25,0,0.69,0,0.2,0.13
02217500,29.92,33.93,36.16,90.72,57.94,93.99,0.28,1.85,57.8,1.38,0.13,5.71,0,5.28,0,0,0,95.07,0,0,4.93,0,0,0,0.29,0.26
02221525,29.95,34.17,35.88,90.98,58.36,94.15,0.28,1.81,57.98,1.38,0.13,5.73,0,5.26,0,0,0,95.57,0,0,4.35,0.08,0,0,0.29,0.26
02228000,13.53,15.91,70.56,95.73,28.02,97.35,0.92,6.03,60,1.53,0.1,1.87,95.36,4.93,4.13,0,4.03,14.13,0,29.67,32.44,0,15.6,0,0.16,0.12
02231000,9.47,10.02,80.51,99.24,19.33,99.93,3.72,7.43,60,1.48,0.11,0.82,70.36,4.78,0.82,0,0.89,0,0,50.63,13.5,0,34.16,0,0.14,0.1
02231342,4.26,4.14,91.59,99.74,8.37,99.81,1.57,11.61,57.96,1.5,0.08,1.07,100,5.34,4.35,0,0,0.4,0,71.95,2.58,0.81,19.92,0,0.11,0.1
02235200,4.46,4.81,90.73,99.07,9.19,99.88,6.88,12.77,57.26,1.4,0.1,3.01,100,5.33,43.46,0,0,0,0,44.12,4.62,0,7.8,0,0.12,0.1
02236000,4.66,6.11,89.22,98.35,10.53,98.96,6.63,11.29,58.07,1.42,0.1,1.42,100.09,5.8,13.71,0,0,0.16,0,57.62,3.24,4.89,20.4,0,0.13,0.1
02245500,5.37,4.5,90.13,99.36,9.79,99.91,0.98,10.33,59.26,1.48,0.09,2.24,98.71,5.09,20.04,0,1.01,0,0,36.21,26.81,0,15.92,0,0.12,0.1
02246000,7.84,7.76,84.4,98.89,15.36,99.82,0.95,8.84,59.99,1.51,0.08,1.64,95.62,4.98,10.84,0,2.03,0,0,47.01,27.36,0,12.76,0,0.14,0.1
02296500,4.86,5.95,89.19,99.62,10.75,99.84,2.67,10.83,58.24,1.49,0.09,1.01,100,5.59,4.37,0,0,0,0,69.71,4.35,0.54,21.03,0,0.13,0.1
02296750,5.12,7.21,87.66,98.92,12.1,99.51,2.56,11.4,58.03,1.48,0.08,1.79,113.22,5.69,17.36,0,0,2.03,0,54,6.93,0.14,19.54,0,0.13,0.11
02297155,5.1,3.73,91.17,99.89,8.82,100,0.43,11.17,58.98,1.53,0.08,1.27,100,5.19,1.53,0,0,0,0,76.73,16.18,0,5.56,0,0.12,0.1
02297310,5.01,5.12,89.87,99.84,10.1,99.97,1.25,10.76,58.54,1.52,0.08,1.05,100,5.42,1.47,0,0,0,0,76.09,8.47,0.02,13.95,0,0.12,0.1
02298123,4.87,5.47,89.66,99.72,10.3,99.9,3.87,10.83,57.93,1.46,0.1,0.76,94.84,5.52,0,0,0,0,0,79.37,1.64,0.42,18.58,0,0.12,0.1
02298608,4.9,4.24,90.86,99.41,9.05,99.59,2.62,11.56,59.16,1.49,0.08,1.2,106.56,5.36,2.02,0,0,0,0,66.85,16.94,1.22,12.96,0,0.12,0.1
02299950,4.78,2.32,92.9,99.91,7.1,100,0.25,11.94,58.7,1.54,0.07,1.64,100,5.07,5.53,0,0,0,0,68.82,22.74,0,2.91,0,0.11,0.1
02300700,4.46,3.56,91.99,99.97,8.01,100,2.41,11.28,57.93,1.49,0.09,1,100,5.25,0.49,0,0,0,0,79.77,6.56,0,13.19,0,0.11,0.1
02310947,5.58,8.04,86.38,99.36,13.52,99.75,5.03,10.16,58.98,1.45,0.1,0.92,112.13,5.88,4.24,0,0,0.01,0,76.27,1.83,0,17.65,0,0.14,0.1
02312200,5.82,9.99,84.19,98.36,15.51,99.26,0.89,9.76,59.27,1.53,0.08,1.61,132.37,5.9,12.64,0,0,0,0,56.59,13.86,0,16.92,0,0.14,0.1
02314500,10.77,10.39,78.84,98.86,20.9,99.65,4.88,7.65,60,1.44,0.11,0.7,61.85,4.81,0,0,3.75,0.18,0,43.92,16.23,0,35.91,0,0.14,0.11
02315500,10.41,10.56,79.02,98.63,20.67,99.52,3.94,7.64,59.97,1.46,0.11,0.85,70.57,4.83,1.34,0,3.76,0.85,0,45.12,16.89,0,32.05,0,0.14,0.11
02324400,9.81,11.1,79.1,99.68,20.84,99.81,4.34,7.56,59.91,1.26,0.12,0.96,33.62,4.94,9.12,0,8.94,2.19,0,25.04,9.84,0,44.87,0,0.12,0.1
02327100,8.28,7.81,83.91,99.63,16.04,99.96,2.93,9.48,59.98,1.37,0.1,1.04,63.02,4.93,3.17,0,19.73,0.41,0,29.18,19.48,0,28.03,0,0.11,0.1
02329000,17.36,24.17,58.47,93.09,38.63,95.61,0.6,3.94,60,1.55,0.11,3.29,35.92,5.07,4.72,0,3.93,54.94,0,11.28,10.77,0,14.35,0,0.2,0.13
02339500,30.81,33.04,36.15,90.4,57.76,93.72,0.32,1.93,52.27,1.39,0.14,5.41,0,5.24,0.26,0,0,82.1,0,0,7.25,0,10.39,0,0.28,0.26
02342933,26.47,24.63,48.91,94.68,48.39,96.71,0.57,4.2,59.94,1.5,0.12,4.98,86.38,4.95,35.5,0,0,12.14,0,2.17,25.42,0,24.77,0,0.23,0.19
02347500,30.39,33.76,35.85,91.24,58.62,94.03,0.32,1.79,56.45,1.38,0.14,5.66,0.36,5.22,0.02,0,0,91.41,0,0,3.86,0.04,4.67,0,0.28,0.26
02349500,27.55,30.25,42.19,92.02,53.12,94.56,0.35,2.58,56.89,1.43,0.13,5.54,21.28,5.22,6.77,0,0,77.22,0,0.09,10.55,0.1,5.26,0,0.26,0.23
02349900,17.28,27.55,55.17,94.52,42.38,96.6,0.36,3.11,60,1.54,0.12,4.05,52.29,5.11,9.72,0,1.09,65.04,0,4.71,7.45,0,11.99,0,0.21,0.14
02350900,18.3,22.01,59.69,94.85,38.26,96.85,0.47,4.42,60,1.55,0.11,4.91,83.85,5.05,22.71,0,1.79,44.44,0,3.43,18.54,0,9.08,0,0.21,0.16
02361000,21.62,22.49,55.89,95.01,41.9,97.11,0.39,4.52,60,1.52,0.11,5.43,47.38,5.02,38.12,0,1.04,24.23,0,0.64,26.21,0,9.77,0,0.21,0.17
02363000,24.91,22.5,52.59,94.4,44.76,96.63,0.44,3.55,59.92,1.51,0.12,4.94,49.09,4.97,23.79,0,0.61,24.47,0,2.16,36.47,0,12.49,0,0.23,0.19
02365500,21.29,21.86,56.84,94.77,40.86,96.84,0.51,4.07,59.97,1.51,0.12,4.92,63.94,5.04,27.5,0,0.5,35.97,0,2.31,21.74,0,11.98,0,0.22,0.18
02369800,23.43,21.05,55.53,90.64,40.3,93.48,0.61,3.49,60,1.48,0.12,4,93.8,5.07,17.53,0,0,53.32,0,0.66,6.36,0,22.13,0,0.24,0.19
02371500,25.49,24.91,49.6,94.59,47.7,96.7,0.47,2.82,59.68,1.51,0.12,5,62.25,4.95,13.94,0,0,30.39,0,1.81,38.08,0,15.77,0,0.24,0.2
02372250,23.9,22.28,53.82,94.06,43.45,96.47,0.47,3.16,59.87,1.52,0.12,5.07,66.58,4.99,19.06,0,0,27.92,0,1.33,40.71,0,10.98,0,0.24,0.19
02374500,26.88,26.76,46.36,93.62,50.2,95.96,0.33,2.46,59.84,1.52,0.13,4.98,2.5,5.13,11.74,0,0,75.49,0,0.13,4.12,0,8.53,0,0.22,0.21
02375500,27.44,25.84,46.72,93.71,49.98,96,0.49,2.68,59.45,1.5,0.13,4.77,44.35,5.01,13.14,0,0,43.18,0,1.25,25.64,0,16.79,0,0.25,0.22
02381600,32.49,19.18,48.34,86.54,44.7,92.05,0.6,2.71,41.94,1.4,0.14,5.63,0,5.27,0,0,0,54.42,0,0,45.58,0,0,0,0.25,0.22
02383500,39.87,23.43,36.7,76.93,47.81,83.98,0.56,2.15,41.37,1.41,0.14,5.47,0,5.16,0.62,0,0,45.59,0,0,48.35,0,5.45,0,0.28,0.25
02384540,39.65,17.86,42.49,77.37,43.89,84.38,0.68,2.95,41,1.43,0.13,5.83,0,5.18,0,0,0,62.43,0,0,36.96,0,0.61,0,0.27,0.22
02387000,44.41,29.57,26.02,73.86,54.28,81.18,0.51,1.69,45.44,1.44,0.14,5.35,0,5.07,0,0,0,52.44,0,0,38.16,0,9.4,0,0.3,0.28
02387500,42.25,26.57,31.18,75.49,51.26,82.69,0.53,1.91,43.43,1.42,0.14,5.38,0,5.12,0.32,0,0,48.33,0,0,43.55,0,7.8,0,0.29,0.27
02395120,43.47,37.73,18.8,76.4,62.04,83.27,0.45,1.01,49.21,1.46,0.14,5.08,0,4.99,0,0,0,43.3,0,0,50.35,0,6.35,0,0.3,0.31
02408540,34.03,25.78,40.19,84.12,50.39,90.56,0.35,3.62,46.15,1.41,0.13,5.69,0,5.25,0.09,0,0,84.07,0,0,12.06,1.24,2.53,0,0.28,0.21
02414500,35.22,29.48,35.3,87.69,56.73,91.82,0.36,2.26,48.65,1.4,0.14,5.5,0,5.2,0.4,0,0,75.92,0,0,22.33,0.04,1.31,0,0.28,0.25
02415000,35.66,26.85,37.49,85.98,53.75,91.18,0.39,2.81,48.01,1.4,0.13,5.3,0,5.28,0.21,0,0,80.67,0,0,16.24,0.82,2.05,0,0.28,0.23
02422500,33.95,23.32,42.73,91.85,52.72,95,0.35,2.24,59.84,1.5,0.13,4.79,3.79,4.92,6.49,0,0.12,37.63,0,3.04,39.44,0,13.3,0,0.27,0.24
02427250,34.28,35.29,30.42,93.49,64.95,95.82,0.58,1.4,56.03,1.47,0.13,5.22,0,5.02,4.53,0,0,14.89,0,0,45.24,0,35.34,0,0.29,0.27
02430085,36.56,21.44,41.99,93.33,54.14,99.65,0.23,2.32,60,1.5,0.14,5.43,0,5.04,1.82,0,0,79.13,0,0,18.97,0,0.09,0,0.28,0.28
02430615,36.37,21.45,42.18,93.21,53.89,99.68,0.23,2.36,60,1.5,0.14,5.57,0,5.04,2,0,0,82,0,0,16,0,0,0,0.28,0.28
02448000,45.96,34.26,19.79,97.79,78.5,99.08,0.64,0.8,58.68,1.47,0.17,3.04,0,5.35,0.36,0,0,10.56,0,0.01,54.5,0,34.57,0,0.32,0.37
02450250,40.74,22.9,36.35,81.56,51.91,85.58,0.67,2.66,31.84,1.49,0.13,5.79,0,5.12,0,0,0,32,0,0,22,0,46,0,0.27,0.24
02456500,41.34,27.51,31.15,78.84,54.06,83.72,0.58,1.87,39.35,1.46,0.13,5.68,0,5.05,0,0,0,49.2,0,0,22.8,0,28,0,0.29,0.26
02464000,41.06,25.54,33.41,77.11,50.99,84.02,0.48,1.83,40.95,1.45,0.13,5.7,0,5.03,1.96,0,0,39.45,0,0,28.47,0,30.11,0,0.3,0.28
02464146,37.24,19.94,42.82,77.16,44.07,86,0.17,4.13,57.96,1.48,0.13,5.99,0,4.97,9.22,0,0,86.01,0,0,1.64,0,3.13,0,0.27,0.25
02464360,35.32,24.44,40.25,90.91,54.3,95.22,0.21,2.33,59.65,1.49,0.13,5.29,0,4.87,6.11,0,0,44.91,0,0,45.04,0,3.94,0,0.27,0.25
02465493,35.05,25.16,39.79,91.45,55.1,95.38,0.21,2.45,60,1.49,0.13,5.18,0,4.9,6.61,0,0.33,41.12,0,0,46.59,0,5.35,0,0.27,0.25
02469800,32.21,26.01,41.78,92.8,53.9,96.54,0.4,3.07,56.24,1.47,0.13,5.68,0,4.87,19.34,0,0,28.5,0,0,43.42,0,8.74,0,0.26,0.23
02472000,39.05,29.22,31.73,96.12,65.82,98.86,0.56,1.37,59.7,1.49,0.15,3.66,0,5.26,1.5,0,0,33.11,0,0.03,39.96,0,25.4,0,0.29,0.3
02472500,39,21.45,39.55,95.33,57.73,98.82,0.31,1.68,59.98,1.53,0.14,4.07,0,4.98,0.99,0,0,47.92,0,0,43.08,0,8,0,0.29,0.29
02475000,38.28,22.77,38.95,95.8,58.62,98.11,0.42,1.97,59.91,1.51,0.14,4.01,2.02,5.05,4.33,0,0.49,42.78,0,0.14,34.1,0,18.17,0,0.28,0.27
02475500,43.04,25.93,31.03,94.07,64.89,97.84,0.32,1.61,57.93,1.51,0.15,4.21,0,4.97,1.71,0,0,26.39,0,0,58.37,0,13.53,0,0.31,0.32
02478500,40.13,25.99,33.88,94.46,62.55,97.59,0.42,1.79,58.48,1.5,0.15,4.32,0.21,5.04,4.03,0,0.17,32.74,0,0.11,43.88,0,19.07,0,0.29,0.29
02479155,29.31,17.77,52.92,96.76,45.57,97.44,0.55,3.37,60,1.51,0.12,5.22,36.97,4.95,17.54,0,0,52.48,0,0,14.9,0,15.08,0,0.22,0.2
02479300,36.94,18.92,44.15,96.01,53.69,96.83,0.68,1.63,60,1.49,0.14,4.57,0.89,4.97,2.58,0,0,61.06,0,0.24,11.77,0,24.35,0,0.26,0.23
02479560,34.68,19.51,45.81,94.46,51.2,96.44,0.58,3.02,60,1.49,0.14,4.2,0.41,4.94,19.48,0,0,38.91,0,0.12,15.51,0,25.98,0,0.25,0.22
02481000,40.27,20.27,39.46,95.2,57.64,96.38,0.7,1.56,60,1.49,0.14,4.1,0,4.93,3.11,0,0,51.02,0,2.5,20.2,0,23.16,0,0.28,0.24
02481510,38.35,19.74,41.92,95.26,55.35,96.91,0.85,1.67,60,1.49,0.14,4.33,1.83,4.97,2.41,0,0,60.2,0,0.96,11.87,0,24.56,0,0.27,0.25
02482000,47.2,28.89,23.92,94.77,72.18,97.84,0.3,1.32,59.01,1.49,0.17,4.24,0,4.97,0.48,0,0,17.39,0,0.23,63.46,0,18.43,0,0.31,0.34
02486000,46.6,27.64,25.77,95.65,71.17,98.63,0.3,1.43,59.65,1.49,0.16,3.79,0,5.13,0.73,0,0,26.76,0,0.07,52.42,0,20.02,0,0.32,0.35
02492000,44.63,20.68,34.69,94.8,61.99,97.99,0.31,1.61,60,1.53,0.14,3.44,6.17,5,0.25,0,0,33.64,0,0.28,57.22,0,8.6,0,0.32,0.34
03010500,51.89,21.55,26.55,67.18,49.23,77.66,0.53,3.09,53.08,1.43,0.11,3.85,0,4.98,0,0,0,52.65,0,0.33,44.24,0,2.78,0,0.28,0.25
03010655,54.96,16.26,28.77,63.09,44.86,70.75,0.75,2.06,52.54,1.46,0.11,3.93,0,5.14,0,0,0,19.92,0,0.26,77.74,0.46,1.62,0,0.28,0.26
03011020,54.6,19.78,25.62,63.6,47.3,72.16,0.93,2.58,50.47,1.41,0.11,3.89,0,5.22,3.63,0,0.02,36.22,0,0.16,53.05,2.74,4.18,0,0.29,0.26
03011800,49.78,20.06,30.16,69.46,48.43,79.05,0.51,4.11,52.47,1.39,0.11,3.8,0,4.7,0,0,0,45.73,0,0.73,53.53,0,0,0,0.26,0.24
03015500,56.11,18.2,25.69,68.9,51.57,75.03,1.15,2.27,57.23,1.48,0.12,2.29,0,5.89,11.79,0,0.19,5.28,0,2.08,70.17,2.2,8.28,0,0.39,0.31
03020500,53.92,21.34,24.75,73.74,55.75,81.31,0.44,1.76,56.86,1.55,0.12,2.46,0,5.53,7.35,0,0,6.58,0,2.45,69.97,1.3,12.36,0,0.43,0.32
03021350,58.57,17.31,24.11,64.53,49.31,69.58,1.79,2.04,56.96,1.37,0.13,1.88,0,6.21,8.27,0,0.08,6.32,0,0.4,71.37,2.46,11.1,0,0.33,0.3
03024000,55.47,18.39,26.14,69.05,51.22,74.88,1.29,2.33,59.59,1.45,0.13,1.78,0,6.2,13.4,0,0.28,1.66,0,4.89,60.05,2.86,16.86,0,0.41,0.33
03026500,49.79,20.1,30.11,69.38,48.4,79,0.51,4.09,52.49,1.39,0.11,3.8,0,4.7,0,0,0,45.72,0,0.72,53.55,0,0,0,0.26,0.24
03028000,49.95,20.63,29.42,68.27,48.08,78.42,0.51,3.82,52.7,1.4,0.1,3.76,0,4.71,0,0,0,45.59,0,0.59,53.83,0,0,0,0.26,0.24
